Step,vivid-sweep-90,charmed-sweep-89,super-sweep-88,distinctive-sweep-87,denim-sweep-86,lively-sweep-85,solar-sweep-84,rich-sweep-83,restful-sweep-82,electric-sweep-81,driven-sweep-80,northern-sweep-79,curious-sweep-78,devout-sweep-77,good-sweep-76,fragrant-sweep-75,sage-sweep-74,electric-sweep-73,mild-sweep-72,decent-sweep-71,decent-sweep-70,gallant-sweep-69,lucky-sweep-68,frosty-sweep-67,frosty-sweep-66,earthy-sweep-65,misty-sweep-64,giddy-sweep-63,distinctive-sweep-62,crimson-sweep-61,fine-sweep-60,trim-sweep-59,decent-sweep-58,worthy-sweep-57,colorful-sweep-56,wise-sweep-55,hopeful-sweep-54,denim-sweep-53,leafy-sweep-52,apricot-sweep-51,northern-sweep-50,desert-sweep-49,wandering-sweep-48,fast-sweep-47,warm-sweep-46,confused-sweep-45,sparkling-sweep-44,toasty-sweep-43,sweet-sweep-42,vital-sweep-41,ethereal-sweep-40,vital-sweep-39,likely-sweep-38,blooming-sweep-37,dandy-sweep-36,upbeat-sweep-35,wise-sweep-34,eternal-sweep-33,wild-sweep-32,copper-sweep-31,vibrant-sweep-30,super-sweep-29,avid-sweep-28,vivid-sweep-27,still-sweep-26,ruby-sweep-25,grateful-sweep-24,colorful-sweep-23,fragrant-sweep-22,super-sweep-21,comfy-sweep-20,glowing-sweep-19,peachy-sweep-18,curious-sweep-17,sunny-sweep-16,super-sweep-15,earnest-sweep-14,earnest-sweep-13,helpful-sweep-12,apricot-sweep-11,silvery-sweep-10,crisp-sweep-9,genial-sweep-8,denim-sweep-7,revived-sweep-6,peach-sweep-5,quiet-sweep-4,lunar-sweep-3,sunny-sweep-2,bright-sweep-1
128,0.0013432856649160385,0.001863432815298438,0.001527514774352312,0.0014100130647420883,0.002251747064292431,0.002236021216958761,0.00854862853884697,0.006373354233801365,0.004562404006719589,0.0014941267436370254,0.001523875631392002,0.0015244090463966131,0.0013273641234263778,0.002585266251116991,0.0022049257531762123,0.0018062610179185867,0.0016812204848974943,0.0016739153070375323,0.0014795553870499134,0.0014405192341655493,0.003256313968449831,0.0011827058624476194,0.0023068608716130257,0.0019298892002552748,0.0012937742285430431,0.0014607993653044105,0.0019343188032507896,0.0014642375754192472,0.001999565400183201,0.0024041738361120224,0.003725280985236168,0.00123917730525136,0.0035247113555669785,0.0013333610258996487,0.002452001441270113,0.0029253417160362005,0.004543619230389595,0.0012341846013441682,0.001688405405730009,0.0012069630902260542,0.0012102749897167087,0.002858957275748253,0.001042331918142736,0.0017671484965831041,0.0074918814934790134,0.0017596092075109482,0.002424504840746522,0.005820455960929394,0.0011522690765559673,0.0016143987886607647,0.004209332168102264,0.0013358949217945337,0.0017773149302229285,0.002393706701695919,0.0013877305900678039,0.0017035378841683269,0.003179289400577545,0.0019026754889637232,0.0017595280660316348,0.0015936334384605289,0.0027476921677589417,0.0012664415407925844,0.012763012200593948,0.0012490670196712017,0.0033704922534525394,0.0014234497211873531,0.003022423479706049,0.0012879360001534224,0.010672178119421005,0.0012392010539770126,0.0025631217285990715,0.010795394890010357,0.0012885110918432474,0.0013145992998033762,0.0014856916386634111,0.003090983722358942,0.0012482008896768093,0.0014802271034568548,0.001419856445863843,0.004650351591408253,0.006548948585987091,0.0014995178207755089,0.004902062006294727,0.006159724667668343,0.0037879154551774263,0.002093235496431589,0.001546492101624608,0.0011535360245034099,0.004844376351684332,0.003436402650550008
129,0.0013404515339061618,0.0018401063280180097,0.001520597841590643,0.0014023453695699573,0.0022103560622781515,0.0022108335979282856,0.00848357006907463,0.006167494226247072,0.004449229221791029,0.0014847603160887957,0.0015151118859648705,0.0015210546553134918,0.0013211349723860621,0.00254622264765203,0.0021922122687101364,0.0017919038655236363,0.0016669409815222025,0.001663804636336863,0.0014746335800737143,0.0014376253820955753,0.003228051122277975,0.001180378720164299,0.0022808804642409086,0.0018934886902570724,0.0012922442983835936,0.0014578599948436022,0.0019144662655889988,0.0014607643242925406,0.001987629337236285,0.00236685061827302,0.0036447327584028244,0.0012349472381174564,0.003485896158963442,0.0013280485291033983,0.0024060674477368593,0.002901999279856682,0.00445770937949419,0.001230019610375166,0.0016703412402421236,0.0012047169730067253,0.0012032424565404654,0.002833307720720768,0.0010401486651971936,0.0017565381713211536,0.007119361311197281,0.001729596871882677,0.002413009060546756,0.005653046071529388,0.0011500678956508636,0.0016079912893474102,0.004132240545004606,0.0013262679567560554,0.0017604825552552938,0.0023686736822128296,0.0013801894383504987,0.0016904278891161084,0.0031368411146104336,0.0018778231460601091,0.0017422738019376993,0.0015875895041972399,0.00272946385666728,0.0012614851584658027,0.012690910138189793,0.001242554746568203,0.0033572777174413204,0.001419794512912631,0.0030058277770876884,0.0012833899818360806,0.010527536273002625,0.0012355494545772672,0.002545101335272193,0.010458727367222309,0.0012791745830327272,0.0013076853938400745,0.001479883212596178,0.003056545276194811,0.0012437151744961739,0.001472693751566112,0.00141374790109694,0.004613725934177637,0.006275647785514593,0.0014901177491992712,0.004850775934755802,0.0059026023373007774,0.003767905756831169,0.002055895049124956,0.00153803126886487,0.0011503465939313173,0.004801535978913307,0.0033929692581295967
130,0.0013376048300415277,0.0018177228048443794,0.0015137669397518039,0.0013948336709290743,0.0021713310852646828,0.0021867286413908005,0.008418749086558819,0.005963885225355625,0.0043380726128816605,0.0014757520984858274,0.0015066424384713173,0.0015178332105278969,0.001315118744969368,0.0025086551904678345,0.0021795332431793213,0.0017774980515241623,0.001652957871556282,0.001653827028349042,0.0014697513543069363,0.0014347197720780969,0.0032001375220716,0.001178222126327455,0.002255789004266262,0.0018588814418762922,0.001290789688937366,0.001454994548112154,0.0018957627471536398,0.001457372447475791,0.00197582202963531,0.002332591451704502,0.0035682660527527332,0.0012308290461078286,0.003447233233600855,0.0013228417374193668,0.002361887600272894,0.002879008650779724,0.0043698945082724094,0.0012260086368769407,0.0016529103741049767,0.0012025566538795829,0.001196937169879675,0.0028078339528292418,0.0010379394516348839,0.0017457692883908749,0.006796277593821287,0.001700504682958126,0.0024018501862883568,0.005489902105182409,0.0011478535598143935,0.0016018219757825136,0.0040582334622740746,0.001317191286943853,0.0017440692754462361,0.002344707027077675,0.0013729692436754704,0.0016777520067989826,0.003095068968832493,0.0018533415859565139,0.0017255509737879038,0.0015817830571904778,0.002711161505430937,0.0012567122466862202,0.012615807354450226,0.0012360417749732733,0.0033441318664699793,0.0014161660801619291,0.00298893079161644,0.0012788658495992422,0.010385759174823761,0.0012318945955485106,0.0025276048108935356,0.010170482099056244,0.0012704214313998818,0.0013009939575567842,0.0014741537161171436,0.003021656535565853,0.0012392253847792745,0.0014654301339760423,0.0014077648520469666,0.004577431827783585,0.0060194614343345165,0.001480812905356288,0.004799554590135813,0.0056541841477155685,0.0037475137505680323,0.0020205900073051453,0.0015299044316634536,0.0011471090838313103,0.004758097697049379,0.003349415259435773
131,0.0013347470667213202,0.0017960879486054182,0.0015070431400090456,0.001387471565976739,0.00213460810482502,0.0021636136807501316,0.008354025892913342,0.005762616638094187,0.004228925798088312,0.0014670835807919502,0.00149848114233464,0.0015147358644753695,0.00130930682644248,0.002472442341968417,0.0021668891422450542,0.0017630408983677626,0.0016392716206610203,0.0016439897008240223,0.0014649051008746028,0.0014317978639155626,0.0031725235749036074,0.0011760778725147247,0.002231505699455738,0.0018260108772665262,0.0012893504463136196,0.0014521972043439746,0.0018781329272314906,0.001454054843634367,0.0019641383551061153,0.0023009967990219593,0.003495844779536128,0.001227001310326159,0.0034087523818016052,0.0013177318032830954,0.0023194518871605396,0.0028563556261360645,0.004280197434127331,0.0012220799690112472,0.0016360917361453176,0.0012005539610981941,0.0011913535417988896,0.0027825250290334225,0.0010357071878388524,0.00173484836705029,0.006513488478958607,0.001672352314926684,0.0023910030722618103,0.005331056658178568,0.0011456306092441082,0.0015958765288814902,0.00398721918463707,0.0013086223043501377,0.0017281037289649248,0.00232174014672637,0.0013660518452525139,0.001665507792495191,0.0030538924038410187,0.001829270739108324,0.0017093564383685589,0.0015761780086904764,0.0026927869766950607,0.0012522561009973288,0.012537388131022453,0.0012296912027522922,0.0033310414291918278,0.0014125652378425002,0.0029717287980020046,0.0012744308914989233,0.0102460328489542,0.0012282987590879202,0.002510580699890852,0.009917954914271832,0.001262184465304017,0.0012945582857355475,0.001468499656766653,0.0029863216914236546,0.0012347297742962837,0.0014582960866391659,0.0014019063673913479,0.004541473928838968,0.005783552303910255,0.0014716130681335926,0.004748379345983267,0.005416620057076216,0.003726731054484844,0.001987363211810589,0.0015220846980810165,0.0011438007932156324,0.004714033100754023,0.0033057532273232937
132,0.0013318790588527918,0.0017750986153259873,0.001500398269854486,0.0013802580069750547,0.002100118435919285,0.0021414095535874367,0.008289271965622902,0.005563801620155573,0.004121811129152775,0.0014587384648621082,0.0014906416181474924,0.0015117543516680598,0.001303694793023169,0.0024374788627028465,0.0021542671602219343,0.0017485329881310463,0.0016258835094049573,0.0016343002207577229,0.0014600917929783463,0.0014288568636402488,0.0031451492104679346,0.0011740421177819371,0.002207946963608265,0.0017948271706700325,0.001287912018597126,0.0014494616771116853,0.0018615005537867546,0.001450805924832821,0.0019525743555277586,0.0022717113606631756,0.0034274235367774963,0.0012234350433573127,0.0033704768866300583,0.0013127108104526997,0.0022787395864725113,0.0028340306598693132,0.004188659135252237,0.0012182301143184304,0.0016198664670810103,0.001198584446683526,0.0011863273102790117,0.002757379785180092,0.0010334886610507965,0.0017237887950614095,0.006263853516429663,0.0016451857518404722,0.0023804334923624992,0.005176529288291931,0.0011433979962021112,0.0015901391161605716,0.003919095732271671,0.0013005244545638561,0.0017126086167991161,0.0022997104097157717,0.0013594200136139989,0.001653685700148344,0.0030132397077977657,0.0018056537955999374,0.0016936871688812971,0.0015707489801570773,0.0026743405032902956,0.001248121727257967,0.01245530229061842,0.0012236430775374174,0.003317994298413396,0.0014089936157688498,0.00295422226190567,0.0012700216611847281,0.010107857175171375,0.0012246181722730398,0.002493990119546652,0.00969184935092926,0.0012544036144390702,0.0012883321614935994,0.0014629194047302008,0.002950550988316536,0.0012302062241360545,0.0014512676279991865,0.0013961722142994404,0.004505865275859833,0.005570054519921541,0.0014625287149101496,0.004697247873991728,0.005191737785935402,0.0037055490538477898,0.0019562263041734695,0.0015145472716540098,0.0011404346441850066,0.0046693142503499985,0.0032619917765259743
133,0.001329001970589161,0.0017546983435750008,0.0014938466483727098,0.0013731899671256542,0.0020677652209997177,0.002120035933330655,0.008563777431845665,0.005367621313780546,0.004016772843897343,0.0014507018495351076,0.0014831358566880226,0.0015088807558640838,0.0012982770567759871,0.002403673715889454,0.0021416570525616407,0.0017339747864753008,0.001612794236280024,0.0016247680177912116,0.001455308753065765,0.0014258917653933167,0.0031179613433778286,0.001172155374661088,0.002185025718063116,0.0017652823589742184,0.0012864714954048395,0.0014467829605564475,0.0018457870464771986,0.0014476191718131304,0.0019411338726058602,0.002244408708065748,0.003362877992913127,0.0012200932251289487,0.0033324300311505795,0.0013077735202386975,0.0022397199645638466,0.0028120214119553566,0.004095348995178938,0.0012144537176936865,0.0016042138449847698,0.0011966542806476355,0.0011816839687526226,0.002732406370341778,0.0010312923695892096,0.0017126277089118958,0.006041720975190401,0.0026676098350435495,0.0023701144382357597,0.005026339553296566,0.0011411330197006464,0.0015845992602407932,0.0038537574000656605,0.001292865490540862,0.0016975540202111006,0.0022785584442317486,0.0013530564028769732,0.0016422776971012354,0.002973053604364395,0.0017825434915721416,0.001678537460975349,0.0015654766466468573,0.0026558232493698597,0.001244137529283762,0.012369166128337383,0.00121769355610013,0.0033049779012799263,0.001405451912432909,0.0029364079236984253,0.0012656527105718851,0.00997091457247734,0.001220865291543305,0.0024778307415544987,0.009485511109232903,0.0012470295187085867,0.0012826784513890743,0.0014574124943464994,0.002914353273808956,0.0012259031645953655,0.0014443311374634504,0.0013905626256018877,0.00447061937302351,0.005379857029765844,0.0014535682275891304,0.004646194167435169,0.004980907309800386,0.0036839600652456284,0.0019271565834060311,0.0015072785317897797,0.0011369915446266532,0.00462390948086977,0.003218135330826044
134,0.0013261173153296113,0.0017348119290545583,0.0014875495107844472,0.0013662612764164805,0.0020374611485749483,0.0020994204096496105,0.00848865695297718,0.005174300633370876,0.003913881257176399,0.0014429549919441342,0.0014759904006496072,0.0015061082085594535,0.0012930487282574177,0.0023709554225206375,0.002129053696990013,0.0017193652456626296,0.0016000076429918408,0.0016153993783518672,0.0014505528379231691,0.0014229507651180029,0.0030909390188753605,0.0011702602496370673,0.0021626658271998167,0.0017373471055179834,0.001285055885091424,0.0014441566308960319,0.0018309182487428188,0.0014445092529058456,0.0019298072438687086,0.0022188108414411545,0.0033020623959600925,0.0012168255634605885,0.0032946341671049595,0.0013029150431975722,0.002202363917604089,0.0027903204318135977,0.004000382497906685,0.0012107824441045523,0.0015891132643446326,0.0011947205057367682,0.0011773364385589957,0.0027076369151473045,0.0010291269281879067,0.0017014069017022848,0.0058425553143024445,0.001998365158215165,0.0023600226268172264,0.004880509804934263,0.0011388795683160424,0.0015792492777109146,0.0037910896353423595,0.0012856165412813425,0.001682942034676671,0.0022582272067666054,0.0013469469267874956,0.0016312712104991078,0.00293328776024282,0.0017599986167624593,0.0016639005625620484,0.0015603387728333473,0.0026372496504336596,0.0012402588035911322,0.012278560549020767,0.0012118403101339936,0.003291980130597949,0.001401941990479827,0.002918284386396408,0.0012613057624548674,0.009834907948970795,0.0012172070564702153,0.0024620217736810446,0.009294162504374981,0.0012400229461491108,0.0012772026238963008,0.0014519782271236181,0.0028777425177395344,0.0012219467898830771,0.0014374759048223495,0.0013850878458470106,0.004435740411281586,0.005212544929236174,0.0014447427820414305,0.004595249425619841,0.004784941673278809,0.0036619543097913265,0.0019001031760126352,0.0015002611326053739,0.001133487792685628,0.004577786661684513,0.0031741862185299397
135,0.001323223696090281,0.001715397578664124,0.001481351675465703,0.0013594693737104535,0.0020091100595891476,0.0020794994197785854,0.008415267802774906,0.004984097555279732,0.0038132285699248314,0.0014354826416820288,0.0014692129334434867,0.0015034297248348594,0.0012880085268989205,0.00233926298096776,0.002116455463692546,0.0017047061119228601,0.0015875293174758554,0.0016062030335888267,0.0014458214864134789,0.0014200588921085,0.0030640456825494766,0.001168348710052669,0.0021407962776720524,0.0017109611071646214,0.0012836417881771922,0.0014415851328521967,0.001816825708374381,0.0014414580073207617,0.0019185931887477636,0.002194677945226431,0.003244851715862751,0.001213615294545889,0.0032571007031947374,0.0012981257168576121,0.0021666348911821842,0.002768921433016658,0.003903919830918312,0.0012071941746398807,0.0015745440032333136,0.0011928316671401262,0.0011732563143596053,0.0026830986607819796,0.001026929821819067,0.0016901444178074598,0.005662747658789158,0.0018657303880900145,0.002350136172026396,0.004739033058285713,0.0011366064427420497,0.00157407287042588,0.0037309532053768635,0.0012787510640919209,0.0016687747556716204,0.0022386633791029453,0.0013410759856924415,0.001620650291442871,0.0028939053881913424,0.0017380856443196535,0.0016497690230607986,0.0015553180128335953,0.0026186080649495125,0.0012364888098090887,0.012183016166090965,0.0012064623879268765,0.003278990276157856,0.0013984646648168564,0.002899850020185113,0.0012570691760629416,0.009699579328298569,0.00121348537504673,0.0024465275928378105,0.009114375337958336,0.0012333474587649107,0.0012718354118987918,0.001446617767214775,0.0028407336212694645,0.0012180226622149348,0.0014309112448245287,0.0013797357678413391,0.00440124049782753,0.00506655965000391,0.0014360658824443817,0.004544408991932869,0.004604075103998184,0.0036395234055817127,0.001874987268820405,0.0014934784267097712,0.0011300697224214673,0.004530909471213818,0.003130151890218258
136,0.0013203234411776066,0.0016964387614279985,0.0014752368442714214,0.0013528710696846247,0.0019826164934784174,0.002060215687379241,0.008342070505023003,0.004797314293682575,0.0037149093113839626,0.0014282705960795283,0.001462785992771387,0.0015008391346782446,0.0012831678614020348,0.0023085670545697212,0.0021038579288870096,0.0016899995971471071,0.0015753653133288026,0.0015971848042681813,0.0014411661541089416,0.0014171552611514926,0.003037230810150504,0.001166441128589213,0.0021193483844399452,0.001686067320406437,0.0012822430580854416,0.0014390619471669197,0.0018034540116786957,0.0014384547248482704,0.001907492522150278,0.0021718002390116453,0.0031909900717437267,0.0012105251662433147,0.003219840582460165,0.0012933977413922548,0.0021324867848306894,0.0027478178963065147,0.003806181252002716,0.0012036795960739255,0.0015604838263243437,0.0011909836903214455,0.0011693367268890142,0.002658823737874627,0.001024720724672079,0.0016788843786343932,0.0054993173107504845,0.0018037576228380203,0.002340430859476328,0.004601921420544386,0.0011342887300997972,0.0015690390719100833,0.003673213766887784,0.0012722460087388754,0.001655080122873187,0.0022198143415153027,0.0013354296097531915,0.0016104101669043303,0.0028548811096698046,0.0017168583581224084,0.0016361323650926352,0.0015503962058573961,0.002599898725748062,0.001232802402228117,0.012082022614777088,0.001201458042487502,0.003265995532274246,0.001395021565258503,0.0028811050578951836,0.00125297368504107,0.009564612992107868,0.001209898036904633,0.0024313172325491905,0.008943659253418446,0.0012269743019714952,0.0012665621470659971,0.0014413476455956697,0.002803345210850239,0.0012140643084421754,0.0014244930353015661,0.0013745033647865057,0.004367125686258078,0.004939490929245949,0.0014275439316406846,0.004493714775890112,0.004438088741153479,0.0036166608333587646,0.001851706299930811,0.0014869198203086853,0.0011266105575487018,0.004483242519199848,0.0030860165134072304
137,0.0013174156192690134,0.0016779233701527119,0.0014692023396492004,0.001346411881968379,0.001957877306267619,0.0020415137987583876,0.008268899284303188,0.0046143122017383575,0.003619064809754491,0.0014213044196367264,0.0014567079488188028,0.0014983307337388396,0.001278498093597591,0.002278811763972044,0.0020912587642669678,0.0016752479132264853,0.0015635248273611069,0.0015883520245552063,0.001436611171811819,0.0014142263680696487,0.0030104657635092735,0.0011645291233435273,0.0020982639398425817,0.0016626252327114344,0.0012808539904654026,0.001436577644199133,0.0017907344736158848,0.0014354948652908206,0.0018965047784149647,0.0021499921567738056,0.0031402558088302612,0.0012075055856257677,0.0031828659120947123,0.0012887230841442943,0.00209989445284009,0.002727001905441284,0.003707448486238718,0.0012002376606687903,0.0015469174832105637,0.001189130125567317,0.0011655483394861221,0.0026348442770540714,0.0010225041769444942,0.001667681965045631,0.005349867511540651,0.001758101163432002,0.00233088550157845,0.004469164647161961,0.0011319663608446717,0.0015641313511878252,0.0036177304573357105,0.0012660793727263808,0.001641843467950821,0.0022016484290361404,0.0013299938291311264,0.001600530231371522,0.002816208405420184,0.0016963615780696273,0.0016229813918471336,0.0015455563552677631,0.002581122564151883,0.0012292683823034167,0.01197502389550209,0.001196466851979494,0.0032529854215681553,0.0013916145544499159,0.0028620511293411255,0.0012487951898947358,0.009429746307432652,0.0012063162866979837,0.0024163650814443827,0.008780192583799362,0.001220862497575581,0.0012613232247531414,0.0014361599460244179,0.002765706041827798,0.0012102675391361117,0.0014181595761328936,0.0013693891232833266,0.0043334029614925385,0.004828477744013071,0.0014191902009770274,0.004443218465894461,0.004286148585379124,0.003593357279896736,0.0018301380332559347,0.0014805750688537955,0.001123363501392305,0.004434743896126747,0.0030417609959840775
138,0.0013145026750862598,0.0016598459333181381,0.0014632473466917872,0.0013400847092270851,0.0019347814377397299,0.0020233478862792253,0.00819565448909998,0.0044354768469929695,0.003526049666106701,0.0014145704917609692,0.0014509729808196425,0.0014958982355892658,0.001273992471396923,0.0022499719634652138,0.002078655641525984,0.001660456182435155,0.0015520164743065834,0.0015797097003087401,0.0014320809859782457,0.0014113468350842595,0.0029837279580533504,0.001162598724476993,0.0020774919539690018,0.0016406270442530513,0.0012794728390872478,0.0014341282658278942,0.0017785996897146106,0.0014325748197734356,0.0018856371752917767,0.002129099564626813,0.0030923988670110703,0.0012045027688145638,0.0031461846083402634,0.0012840954586863518,0.002068799687549472,0.0027064718306064606,0.003608071245253086,0.0011968652252107859,0.0015338205266743898,0.0011872645700350404,0.0011618039570748806,0.002611191011965275,0.0010202467674389482,0.001656597713008523,0.005212439224123955,0.0017208689823746681,0.0023214826360344887,0.004340765066444874,0.0011296792654320598,0.0015593322459608316,0.0035643577575683594,0.0012602303177118301,0.0016290503554046154,0.002184164710342884,0.0013247565366327763,0.0015909818466752768,0.002777879824861884,0.0016766437329351902,0.0016103035304695368,0.0015407835599035025,0.002562281209975481,0.0012260713847354054,0.011861412785947323,0.0011919804383069277,0.0032399464398622513,0.001388245029374957,0.0028426810167729855,0.0012445228639990091,0.00929473340511322,0.0012027416378259659,0.002401646925136447,0.008622607216238976,0.001214984804391861,0.00125611643306911,0.0014310528058558702,0.0027277767658233643,0.0012064516777172685,0.001411912962794304,0.001364390947856009,0.004300082102417946,0.0047305915504693985,0.001411012257449329,0.004392977338284254,0.004147024359554052,0.0035696045961230993,0.0018101483583450317,0.001474435324780643,0.0011202013120055199,0.0043853698298335075,0.0029973634518682957
139,0.0013115850742906332,0.0016422164626419544,0.0014573750086128712,0.0013338862918317318,0.0019132265588268638,0.002005684422329068,0.008122243918478489,0.004261242691427469,0.003435716964304447,0.0014080575201660395,0.001445626956410706,0.0014935366343706846,0.001269643078558147,0.0022220127284526825,0.0020660478621721268,0.001645629876293242,0.0015408486360684037,0.0015712628373876214,0.0014275792054831982,0.0014087449526414275,0.0029570008628070354,0.0011606451589614153,0.002056986093521118,0.0016200847458094358,0.0012781446566805243,0.0014317100867629051,0.001766994595527649,0.0014296912122517824,0.0018748855218291283,0.0021089911460876465,0.003047151491045952,0.0012015107786282897,0.003109803656116128,0.0012795095099136233,0.002039178041741252,0.0026862220838665962,0.003508484922349453,0.001193565083667636,0.0015211880672723055,0.0011853831820189953,0.0011581901926547289,0.0025878888554871082,0.0010179774835705757,0.001645697746425867,0.005085437558591366,0.0016894415020942688,0.0023122066631913185,0.004216705448925495,0.0011273360578343272,0.0015546258073300123,0.0035129431635141373,0.0012546810321509838,0.001616697059944272,0.002167249098420143,0.001319706323556602,0.0015817445237189531,0.002739899791777134,0.001657749293372035,0.0015981190372258425,0.0015360632678493857,0.002543375128880143,0.0012229644926264882,0.01174052432179451,0.0011879763333126903,0.003226869972422719,0.0013849148526787758,0.0028230019379407167,0.001240139245055616,0.009159321896731853,0.0011991977225989103,0.0023871432058513165,0.008469833992421627,0.0012093146797269583,0.001251021632924676,0.0014260283205658197,0.0026895422488451004,0.0012025993783026934,0.0014057456282898784,0.0013595061609521508,0.004267165437340736,0.004643096588551998,0.0014030192978680134,0.004343057982623577,0.004019696731120348,0.0035453946329653263,0.0017915950156748295,0.0014684940688312054,0.001116988598369062,0.00433507701382041,0.00295279361307621
140,0.00130866386462003,0.0016250463668256998,0.001451591495424509,0.0013278145343065262,0.0018931085942313075,0.0019884940702468157,0.008048608899116516,0.004092080052942038,0.0033481603022664785,0.0014017531648278236,0.001440609572455287,0.001491240574978292,0.0012654446763917804,0.002194914733991027,0.002053432632237673,0.0016307774931192398,0.0015300371451303363,0.001563014928251505,0.0014230961678549647,0.0014061367837712169,0.0029302542097866535,0.0011586743639782071,0.002036723308265209,0.001600840361788869,0.0012768571032211185,0.0014293220592662692,0.001755899633280933,0.0014268405502662063,0.0018642519135028124,0.002089552115648985,0.0030042543075978756,0.0011985317105427384,0.0030738799832761288,0.001274957088753581,0.0020109687466174364,0.002666246611624956,0.0034092101268470287,0.0011903378181159496,0.001508979476056993,0.0011834875913336873,0.0011546736350283027,0.002564978087320924,0.0010157596552744508,0.0016350246733054519,0.004967493936419487,0.0016622047405689955,0.0023030396550893784,0.004096969496458769,0.0011249920353293419,0.001549996784888208,0.0034633360337466,0.0012494128895923495,0.0016047789249569178,0.0021508592180907726,0.0013148320140317082,0.0015727991703897715,0.002702285535633564,0.0016397085273638368,0.0015864494489505887,0.0015313830226659775,0.0025244071148335934,0.0012198853073641658,0.011611616238951683,0.0011840327642858028,0.003213743679225445,0.0013816244900226593,0.002803011331707239,0.0012356193037703633,0.009023263119161129,0.0011957221431657672,0.0023728327360004187,0.008321034722030163,0.0012038362910971045,0.001245986670255661,0.00142108800355345,0.0026510292664170265,0.0011987320613116026,0.001399659551680088,0.00135473208501935,0.004234652034938335,0.004563658032566309,0.0013952223816886544,0.004293534904718399,0.0039032474160194397,0.003520718775689602,0.0017743322532624006,0.0014627461787313223,0.0011137780966237187,0.004283817484974861,0.002908014925196767
141,0.0013057398609817028,0.001608371501788497,0.0014458970399573445,0.0013218665262684226,0.0018743262626230717,0.001971752615645528,0.007974671199917793,0.003928471822291613,0.003263468388468027,0.0013956530019640923,0.0014358935877680779,0.0014890055172145367,0.001261388068087399,0.0021686600521206856,0.002041020430624485,0.001615912071429193,0.0015196842141449451,0.00155496911611408,0.0014186309417709708,0.0014034993946552277,0.0029034726321697235,0.0011567010078579187,0.0020166803151369095,0.001582841039635241,0.001275565824471414,0.0014269594103097916,0.0017452440224587917,0.0014240198070183396,0.0018537386786192656,0.0020706895738840103,0.0029634498059749603,0.0011955571826547384,0.0030385281424969435,0.0012704310938715935,0.0019841177854686975,0.002646536799147725,0.0033108158968389034,0.0020600035786628723,0.0014971648342907429,0.0011816190090030432,0.001151464064605534,0.002542466390877962,0.0010135180782526731,0.0016246254090219736,0.004857465624809265,0.0016380263259634376,0.002293969504535198,0.003981534857302904,0.001122635556384921,0.0015454305103048682,0.003415375482290983,0.0012444094754755497,0.0015932925743982196,0.002134954556822777,0.0013101217336952686,0.0015641277423128486,0.0026650652289390564,0.0016225493745878339,0.0015752238687127829,0.001526729785837233,0.002505386248230934,0.0012168360408395529,0.011473903432488441,0.0011805162066593766,0.0032005570828914642,0.0013783760368824005,0.0027827115263789892,0.0012309558223932981,0.008886332623660564,0.0011922434205189347,0.0023586987517774105,0.008175532333552837,0.0011985801393166184,0.001240934943780303,0.0014162365114316344,0.002612269949167967,0.0011948521714657545,0.0013936577597633004,0.0013500654604285955,0.004202563315629959,0.004490403924137354,0.0013876744778826833,0.004244500771164894,0.0037952042184770107,0.0034955712035298347,0.0017582144355401397,0.0014571810606867075,0.0011107001919299364,0.004231540486216545,0.0028629861772060394
142,0.0013028245884925127,0.0015922265592962503,0.0014402949018403888,0.0013160400558263063,0.0018567785155028105,0.0019554472528398037,0.007900364696979523,0.0037708692252635956,0.0031817127019166946,0.0013897495809942484,0.0014314614236354828,0.0014868262223899364,0.0012575318105518818,0.0021432419307529926,0.002028712769970298,0.0016010479303076863,0.0015097103314474225,0.0015471281949430704,0.0014141816645860672,0.0014008346479386091,0.002876636106520891,0.0011547848116606474,0.0019968405831605196,0.00156603183131665,0.0012742667458951473,0.001424620277248323,0.0017349817790091038,0.001421225955709815,0.0018433574587106705,0.002052325289696455,0.0029245095793157816,0.0011925770668312907,0.0030035520903766155,0.0012659423518925905,0.001958573702722788,0.002627088688313961,0.0032139362301677465,0.009376958943903446,0.001485720626078546,0.00117981294170022,0.0011484064161777496,0.002520359819754958,0.0010112711461260915,0.0016145475674420595,0.0047543770633637905,0.0016161245293915272,0.002284984802827239,0.003870362415909767,0.0011202378664165735,0.0015409139450639486,0.003368905745446682,0.0012396558886393905,0.0015822398709133267,0.0021195027511566877,0.001305576879531145,0.001555704278871417,0.0026282737962901592,0.0016062892973423004,0.0015644135419279337,0.0015220948262140155,0.0024863099679350853,0.0012138013262301683,0.011326543055474758,0.001177147263661027,0.0031872980762273073,0.001375171123072505,0.0027621048502624035,0.001226138323545456,0.008748391643166542,0.001188740716315806,0.0023447261191904545,0.008032802492380142,0.0011935974471271038,0.001235860283486545,0.0014114747755229473,0.0025732996873557568,0.0011909182649105787,0.0013877348974347115,0.0013455030275508761,0.0041708992794156075,0.004421889316290617,0.0013803797774016857,0.004196014255285263,0.0036943182349205017,0.0034699467942118645,0.001743103377521038,0.001451791962608695,0.0011079907417297363,0.004178190603852272,0.0028176596388220787
