% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=832904, Mon Jul 25 18:03:34 2022
1 12 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
2 24 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
3 36 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
4 48 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
5 60 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
6 72 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
7 84 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
8 96 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
9 108 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
10 120 -0.019800937770436153 -0.004833219639795948 0.005457037594108198 0.02486734171160076 0.9651032054922719 0.9762339660424042 0.9843887663796562 0.9879257637837896 0.9899973455592387 0.9933496324670863 0.993944112734736 0.9958470971038582 0.9965831765376977 0.9973639395476707 0.9979348497490717 0.998938833673789 0.9997570924782301 1.000954759091118 1.0025347178197104 1.0064885581949 1.0126492993290788 1.0221725365851257 1.0287204159790906 1.0460896491217058
