Step,still-sweep-19,rich-sweep-20,misunderstood-sweep-16,zany-sweep-17,celestial-sweep-18,radiant-sweep-15,deep-sweep-14,hearty-sweep-13,still-sweep-12,hearty-sweep-11,comic-sweep-10,ethereal-sweep-9,eager-sweep-8,vague-sweep-7,vital-sweep-6,silvery-sweep-1,lively-sweep-2,kind-sweep-5,zesty-sweep-4,elated-sweep-3
71,0.0299657192081213,0.0299657192081213,0.0299657192081213,0.0299657192081213,0.0299657192081213,0.0002689553948584944,0.0002689553948584944,0.0002689553948584944,0.0002689553948584944,0.0002689553948584944,0.00015359000826720148,0.00015359000826720148,0.00015359000826720148,0.00015359000826720148,0.00015359000826720148,0.00011324727529427037,0.00011324727529427037,0.00011324727529427037,0.00011324727529427037,0.00011324727529427037
72,0.029814643785357475,0.029814643785357475,0.029814643785357475,0.029814643785357475,0.029814643785357475,0.00026206334587186575,0.00026206334587186575,0.00026206334587186575,0.00026206334587186575,0.00026206334587186575,0.00015193555736914277,0.00015193555736914277,0.00015193555736914277,0.00015193555736914277,0.00015193555736914277,0.00011297660239506513,0.00011297660239506513,0.00011297660239506513,0.00011297660239506513,0.00011297660239506513
73,0.02965223230421543,0.02965223230421543,0.02965223230421543,0.02965223230421543,0.02965223230421543,0.00025556518812663853,0.00025556518812663853,0.00025556518812663853,0.00025556518812663853,0.00025556518812663853,0.00015034875832498074,0.00015034875832498074,0.00015034875832498074,0.00015034875832498074,0.00015034875832498074,0.000112720146717038,0.000112720146717038,0.000112720146717038,0.000112720146717038,0.000112720146717038
74,0.02947603352367878,0.02947603352367878,0.02947603352367878,0.02947603352367878,0.02947603352367878,0.0002494329819455743,0.0002494329819455743,0.0002494329819455743,0.0002494329819455743,0.0002494329819455743,0.00014882565301377326,0.00014882565301377326,0.00014882565301377326,0.00014882565301377326,0.00014882565301377326,0.00011247661313973367,0.00011247661313973367,0.00011247661313973367,0.00011247661313973367,0.00011247661313973367
75,0.02928312122821808,0.02928312122821808,0.02928312122821808,0.02928312122821808,0.02928312122821808,0.00024364177079405636,0.00024364177079405636,0.00024364177079405636,0.00024364177079405636,0.00024364177079405636,0.00014736245793756098,0.00014736245793756098,0.00014736245793756098,0.00014736245793756098,0.00014736245793756098,0.00011224475019844249,0.00011224475019844249,0.00011224475019844249,0.00011224475019844249,0.00011224475019844249
76,0.029069993644952774,0.029069993644952774,0.029069993644952774,0.029069993644952774,0.029069993644952774,0.0002381683443672955,0.0002381683443672955,0.0002381683443672955,0.0002381683443672955,0.0002381683443672955,0.0001459559571230784,0.0001459559571230784,0.0001459559571230784,0.0001459559571230784,0.0001459559571230784,0.00011202367022633553,0.00011202367022633553,0.00011202367022633553,0.00011202367022633553,0.00011202367022633553
77,0.028832457959651947,0.028832457959651947,0.028832457959651947,0.028832457959651947,0.028832457959651947,0.0002329913550056517,0.0002329913550056517,0.0002329913550056517,0.0002329913550056517,0.0002329913550056517,0.00014460303646046668,0.00014460303646046668,0.00014460303646046668,0.00014460303646046668,0.00014460303646046668,0.00011181243462488055,0.00011181243462488055,0.00011181243462488055,0.00011181243462488055,0.00011181243462488055
78,0.028565486893057823,0.028565486893057823,0.028565486893057823,0.028565486893057823,0.028565486893057823,0.00022809089568909258,0.00022809089568909258,0.00022809089568909258,0.00022809089568909258,0.00022809089568909258,0.00014330106205306947,0.00014330106205306947,0.00014330106205306947,0.00014330106205306947,0.00014330106205306947,0.0001320129813393578,0.0001320129813393578,0.0001320129813393578,0.0001320129813393578,0.0001320129813393578
79,0.028263075277209282,0.028263075277209282,0.028263075277209282,0.028263075277209282,0.028263075277209282,0.0002234487037640065,0.0002234487037640065,0.0002234487037640065,0.0002234487037640065,0.0002234487037640065,0.00014204726903699338,0.00014204726903699338,0.00014204726903699338,0.00014204726903699338,0.00014204726903699338,0.00011237722355872393,0.00011237722355872393,0.00011237722355872393,0.00011237722355872393,0.00011237722355872393
80,0.027918078005313873,0.027918078005313873,0.027918078005313873,0.027918078005313873,0.027918078005313873,0.00021904789900872856,0.00021904789900872856,0.00021904789900872856,0.00021904789900872856,0.00021904789900872856,0.00014083946007303894,0.00014083946007303894,0.00014083946007303894,0.00014083946007303894,0.00014083946007303894,0.00011160564463352785,0.00011160564463352785,0.00011160564463352785,0.00011160564463352785,0.00011160564463352785
81,0.027522053569555283,0.027522053569555283,0.027522053569555283,0.027522053569555283,0.027522053569555283,0.0002148724306607619,0.0002148724306607619,0.0002148724306607619,0.0002148724306607619,0.0002148724306607619,0.00013967537961434573,0.00013967537961434573,0.00013967537961434573,0.00013967537961434573,0.00013967537961434573,0.00011141867435071617,0.00011141867435071617,0.00011141867435071617,0.00011141867435071617,0.00011141867435071617
82,0.027065157890319824,0.027065157890319824,0.027065157890319824,0.027065157890319824,0.027065157890319824,0.00021090777590870857,0.00021090777590870857,0.00021090777590870857,0.00021090777590870857,0.00021090777590870857,0.00013855300494469702,0.00013855300494469702,0.00013855300494469702,0.00013855300494469702,0.00013855300494469702,0.00011124541924800724,0.00011124541924800724,0.00011124541924800724,0.00011124541924800724,0.00011124541924800724
83,0.026536190882325172,0.026536190882325172,0.026536190882325172,0.026536190882325172,0.026536190882325172,0.00020714060519821942,0.00020714060519821942,0.00020714060519821942,0.00020714060519821942,0.00020714060519821942,0.00013747057528235018,0.00013747057528235018,0.00013747057528235018,0.00013747057528235018,0.00013747057528235018,0.00011108048056485131,0.00011108048056485131,0.00011108048056485131,0.00011108048056485131,0.00011108048056485131
84,0.025922847911715508,0.025922847911715508,0.025922847911715508,0.025922847911715508,0.025922847911715508,0.00020355817105155438,0.00020355817105155438,0.00020355817105155438,0.00020355817105155438,0.00020355817105155438,0.00013642602425534278,0.00013642602425534278,0.00013642602425534278,0.00013642602425534278,0.00013642602425534278,0.0001109219592763111,0.0001109219592763111,0.0001109219592763111,0.0001109219592763111,0.0001109219592763111
85,0.02521243877708912,0.02521243877708912,0.02521243877708912,0.02521243877708912,0.02521243877708912,0.0002001487446250394,0.0002001487446250394,0.0002001487446250394,0.0002001487446250394,0.0002001487446250394,0.00013541796943172812,0.00013541796943172812,0.00013541796943172812,0.00013541796943172812,0.00013541796943172812,0.00011076877126470208,0.00011076877126470208,0.00011076877126470208,0.00011076877126470208,0.00011076877126470208
86,0.02439318597316742,0.02439318597316742,0.02439318597316742,0.02439318597316742,0.02439318597316742,0.00019690176122821867,0.00019690176122821867,0.00019690176122821867,0.00019690176122821867,0.00019690176122821867,0.0001344445627182722,0.0001344445627182722,0.0001344445627182722,0.0001344445627182722,0.0001344445627182722,0.00011062035628128797,0.00011062035628128797,0.00011062035628128797,0.00011062035628128797,0.00011062035628128797
87,0.023456277325749397,0.023456277325749397,0.023456277325749397,0.023456277325749397,0.023456277325749397,0.0001938068598974496,0.0001938068598974496,0.0001938068598974496,0.0001938068598974496,0.0001938068598974496,0.00013350458175409585,0.00013350458175409585,0.00013350458175409585,0.00013350458175409585,0.00013350458175409585,0.00011047629232052714,0.00011047629232052714,0.00011047629232052714,0.00011047629232052714,0.00011047629232052714
88,0.0223985742777586,0.0223985742777586,0.0223985742777586,0.0223985742777586,0.0223985742777586,0.00019085465464740992,0.00019085465464740992,0.00019085465464740992,0.00019085465464740992,0.00019085465464740992,0.00013259636762086302,0.00013259636762086302,0.00013259636762086302,0.00013259636762086302,0.00013259636762086302,0.00011033615737687796,0.00011033615737687796,0.00011033615737687796,0.00011033615737687796,0.00011033615737687796
89,0.02122553251683712,0.02122553251683712,0.02122553251683712,0.02122553251683712,0.02122553251683712,0.00018803661805577576,0.00018803661805577576,0.00018803661805577576,0.00018803661805577576,0.00018803661805577576,0.0001317185815423727,0.0001317185815423727,0.0001317185815423727,0.0001317185815423727,0.0001317185815423727,0.00011019980593118817,0.00011019980593118817,0.00011019980593118817,0.00011019980593118817,0.00011019980593118817
90,0.019953593611717224,0.019953593611717224,0.019953593611717224,0.019953593611717224,0.019953593611717224,0.00018534442642703652,0.00018534442642703652,0.00018534442642703652,0.00018534442642703652,0.00018534442642703652,0.00013086991384625435,0.00013086991384625435,0.00013086991384625435,0.00013086991384625435,0.00013086991384625435,0.00011265240755164996,0.00011265240755164996,0.00011265240755164996,0.00011265240755164996,0.00011265240755164996
91,0.018610812723636627,0.018610812723636627,0.018610812723636627,0.018610812723636627,0.018610812723636627,0.00018277065828442574,0.00018277065828442574,0.00018277065828442574,0.00018277065828442574,0.00018277065828442574,0.00013004906941205263,0.00013004906941205263,0.00013004906941205263,0.00013004906941205263,0.00013004906941205263,0.0001107807329390198,0.0001107807329390198,0.0001107807329390198,0.0001107807329390198,0.0001107807329390198
92,0.017235003411769867,0.017235003411769867,0.017235003411769867,0.017235003411769867,0.017235003411769867,0.00018030831415671855,0.00018030831415671855,0.00018030831415671855,0.00018030831415671855,0.00018030831415671855,0.00012925485498271883,0.00012925485498271883,0.00012925485498271883,0.00012925485498271883,0.00012925485498271883,0.00011005200212821364,0.00011005200212821364,0.00011005200212821364,0.00011005200212821364,0.00011005200212821364
93,0.015869343653321266,0.015869343653321266,0.015869343653321266,0.015869343653321266,0.015869343653321266,0.00017795093299355358,0.00017795093299355358,0.00017795093299355358,0.00017795093299355358,0.00017795093299355358,0.00012848594633396715,0.00012848594633396715,0.00012848594633396715,0.00012848594633396715,0.00012848594633396715,0.0001099193686968647,0.0001099193686968647,0.0001099193686968647,0.0001099193686968647,0.0001099193686968647
94,0.01455629337579012,0.01455629337579012,0.01455629337579012,0.01455629337579012,0.01455629337579012,0.00017569233023095876,0.00017569233023095876,0.00017569233023095876,0.00017569233023095876,0.00017569233023095876,0.00012774132483173162,0.00012774132483173162,0.00012774132483173162,0.00012774132483173162,0.00012774132483173162,0.00010979401849908754,0.00010979401849908754,0.00010979401849908754,0.00010979401849908754,0.00010979401849908754
95,0.01333195436745882,0.01333195436745882,0.01333195436745882,0.01333195436745882,0.01333195436745882,0.00017352694703731686,0.00017352694703731686,0.00017352694703731686,0.00017352694703731686,0.00017352694703731686,0.00012701978266704828,0.00012701978266704828,0.00012701978266704828,0.00012701978266704828,0.00012701978266704828,0.0001096738560590893,0.0001096738560590893,0.0001096738560590893,0.0001096738560590893,0.0001096738560590893
96,0.012222358025610447,0.012222358025610447,0.012222358025610447,0.012222358025610447,0.012222358025610447,0.00017144950106739998,0.00017144950106739998,0.00017144950106739998,0.00017144950106739998,0.00017144950106739998,0.000126320228446275,0.000126320228446275,0.000126320228446275,0.000126320228446275,0.000126320228446275,0.00010955664765788242,0.00010955664765788242,0.00010955664765788242,0.00010955664765788242,0.00010955664765788242
97,0.011242277920246124,0.011242277920246124,0.011242277920246124,0.011242277920246124,0.011242277920246124,0.0001694551028776914,0.0001694551028776914,0.0001694551028776914,0.0001694551028776914,0.0001694551028776914,0.00012564161443151534,0.00012564161443151534,0.00012564161443151534,0.00012564161443151534,0.00012564161443151534,0.00010944205132545903,0.00010944205132545903,0.00010944205132545903,0.00010944205132545903,0.00010944205132545903
98,0.01039596926420927,0.01039596926420927,0.01039596926420927,0.01039596926420927,0.01039596926420927,0.00016753912495914847,0.00016753912495914847,0.00016753912495914847,0.00016753912495914847,0.00016753912495914847,0.00012498289288487285,0.00012498289288487285,0.00012498289288487285,0.00012498289288487285,0.00012498289288487285,0.00011010642629116774,0.00011010642629116774,0.00011010642629116774,0.00011010642629116774,0.00011010642629116774
99,0.00987465400248766,0.009776916354894638,0.01945296674966812,0.011633936315774918,0.010656557977199554,0.0002649987582117319,0.0003643002128228545,0.0011587119661271572,0.002151726745069027,0.010095843113958836,0.00022266262385528535,0.0003209821879863739,0.001107538933865726,0.002090734662488103,0.00995630118995905,0.009783360175788403,0.0020441284868866205,0.00020606073667295277,0.0003028011415153742,0.0010767243802547455
100,0.009277505800127983,0.00917958002537489,0.018853943794965744,0.01103944145143032,0.010060763917863369,0.00026316632283851504,0.00036232720594853163,0.0011527900351211429,0.0021348786540329456,0.00983335915952921,0.00022191590687725693,0.00031988020054996014,0.0010956437326967716,0.0020509185269474983,0.009411819279193878,0.008082984946668148,0.0019089257111772895,0.00020556367235258222,0.00030116402194835246,0.0010407883673906326
101,0.008785679936408997,0.008687591180205345,0.018355749547481537,0.010549724102020264,0.009570077992975712,0.0002613926772028208,0.00036039052065461874,0.0011466483119875193,0.0021171243861317635,0.009630143642425537,0.00022116582840681076,0.00031871494138613343,0.0010843026684597135,0.002016574377194047,0.00901764165610075,0.0075062233954668045,0.0018129476811736822,0.00020500292885117233,0.0002992937224917114,0.0010033182334154844
102,0.008383611217141151,0.008285395801067352,0.01794442906975746,0.010149067267775536,0.009168834425508976,0.000259683292824775,0.00035851949360221624,0.0011406788835301995,0.0021003922447562218,0.00947596039623022,0.00022043229546397924,0.0003175649035256356,0.0010744135361164808,0.001993244281038642,0.008711890317499638,0.007099773734807968,0.0017503035487607121,0.00020444391702767462,0.0002975270035676658,0.0009776343358680606
103,0.008055613376200199,0.00795730110257864,0.017604786902666092,0.009821970015764236,0.00884143728762865,0.00025803499738685787,0.00035671546356752515,0.0011348684784024954,0.002084821928292513,0.009329966269433498,0.0002197126450482756,0.0003164401277899742,0.0010655972873792052,0.001976217608898878,0.008474201895296574,0.006768458057194948,0.0017101611010730267,0.00020783243235200644,0.00029847415862604976,0.0009584808722138405
104,0.007786850444972515,0.007688469253480434,0.017323829233646393,0.009553561918437481,0.008573031052947044,0.00025644508423283696,0.00035497400676831603,0.0011291549308225513,0.0020714392885565758,0.00918862409889698,0.00021900594583712518,0.00031533726723864675,0.001059837406501174,0.0019601210951805115,0.00826180074363947,0.006471316330134869,0.0016787603963166475,0.00020362499344628304,0.00029420151258818805,0.0009418543195351958
105,0.0075640371069312096,0.007465598173439503,0.017088163644075394,0.009330892004072666,0.008350479416549206,0.0002549138152971864,0.0003532852861098945,0.0011236011050641537,0.002060330007225275,0.009058499708771706,0.00021831416233908385,0.00031427250360138714,0.0010549884755164385,0.0019441776676103473,0.008064206689596176,0.006192387547343969,0.0016510358545929193,0.00020310794934630394,0.00029249361250549555,0.0009278497891500592
106,0.007375730201601982,0.007277241908013821,0.016886236146092415,0.009142589755356312,0.008162390440702438,0.00025343403103761375,0.0003516509896144271,0.0011182335438206792,0.0020504435524344444,0.00894469115883112,0.00021763419499620795,0.00031322005088441074,0.0010501466458663344,0.0019280810374766588,0.007902012206614017,0.00592119200155139,0.0016268459148705006,0.00020261909230612218,0.00029089057352393866,0.0009164867224171758
107,0.007212406489998102,0.007113871164619923,0.01670893467962742,0.00897925067692995,0.00799926184117794,0.0002520032867323607,0.00035006474354304373,0.001113014412112534,0.0020409415010362864,0.008837634697556496,0.00021697019110433757,0.00031224143458530307,0.0010453762952238321,0.0019117799820378423,0.0077774617820978165,0.005644760560244322,0.0016050878912210464,0.00020212869276292622,0.00028938596369698644,0.0009074981790035963
108,0.007066462654620409,0.006967880297452211,0.016548965126276016,0.008833298459649086,0.007853515446186066,0.0002506185555830598,0.00034852285170927644,0.0011085057631134987,0.0020325728692114353,0.008735000155866146,0.000216320448089391,0.00031127381953410804,0.0010407440131530166,0.0018953289836645126,0.007670045830309391,0.005369636695832014,0.0015844262670725584,0.00020163322915323079,0.0002879891253542155,0.000899151258636266
109,0.006931987125426531,0.006833357736468315,0.016401216387748718,0.008698861114680767,0.0077192578464746475,0.00024927768390625715,0.0003470228402875364,0.001104379422031343,0.0020249595399945974,0.008640099316835403,0.00021567806834354997,0.00031030894024297595,0.0010360648157075047,0.0018795743817463517,0.007571123540401459,0.005105556920170784,0.0015635134186595678,0.0002011320902965963,0.000311675772536546,0.0008911346667446196
110,0.006804501637816429,0.00670582102611661,0.016261648386716843,0.008571682497859001,0.007592011243104935,0.00024797863443382084,0.00034556264290586114,0.0011003108229488134,0.0020173517987132072,0.008554027415812016,0.00021504580217879266,0.0003093463892582804,0.0010313132079318166,0.001864408957771957,0.0074823289178311825,0.004857608117163181,0.0015432267682626843,0.00020063857664354146,0.000287531700450927,0.0008837177883833647
111,0.0066806720569729805,0.006581935565918684,0.016126472502946854,0.008448382839560509,0.0074684531427919865,0.0002467193698976189,0.00034414598485454917,0.0010964677203446627,0.002009662566706538,0.00846980232745409,0.00021442302386276424,0.0003083910560235381,0.0010265021119266748,0.0018493470270186663,0.0073972828686237335,0.004623775836080313,0.0015238974010571837,0.00020016086637042463,0.00028492725687101483,0.0008767961990088224
112,0.006558054592460394,0.006459254305809736,0.015993040055036545,0.008326377719640732,0.007346147671341896,0.00024549802765250206,0.00034276663791388273,0.0010931909782812,0.00200191349722445,0.008385641500353813,0.00021380680846050382,0.0003074341802857816,0.0010216139489784837,0.001834740280173719,0.007315970957279205,0.004391747526824474,0.0015049395151436329,0.00020247508655302227,0.00028386409394443035,0.000870044925250113
113,0.0064348517917096615,0.0063359844498336315,0.015859538689255714,0.00820388738065958,0.007223374675959349,0.0002443128905724734,0.00034142142976634204,0.0010903022484853864,0.0019940754864364862,0.008303405717015266,0.00021319868392311037,0.00030648274696432054,0.0010166208958253264,0.0018214492592960596,0.007236767560243607,0.004169946536421776,0.0014866680139675736,0.00019936301396228373,0.0002828887663781643,0.0008637026185169816
114,0.006309741176664829,0.006210797931998968,0.015724845230579376,0.008079711347818375,0.007098870817571878,0.0002431622560834512,0.0003401084686629474,0.0010874273721128702,0.0019861499313265085,0.008222711272537708,0.00021259856293909252,0.00030558538855984807,0.0010115705663338304,0.0018089592922478914,0.007159779779613018,0.003998694010078907,0.001469337148591876,0.0001989043375942856,0.00028196716448292136,0.0008577935514040291
115,0.006181718781590462,0.006082690320909023,0.015588093549013138,0.00795280747115612,0.0069715715944767,0.00024204447981901467,0.00033882586285471916,0.0010845555225387216,0.0019781405571848154,0.00814677495509386,0.0002120159042533487,0.0003047696081921458,0.0010064960224553943,0.0017967525636777282,0.0070863631553947926,0.0039557283744215965,0.001452392665669322,0.0001984633709071204,0.00028111302526667714,0.0008521717390976846
116,0.0060500213876366615,0.005950890015810728,0.015448536723852158,0.007822319865226746,0.00684065418317914,0.00024095804837998003,0.00033757236087694764,0.0010816905414685607,0.001970086246728897,0.008076413534581661,0.00021143959020264447,0.0003040666051674634,0.0010014312574639916,0.0017845133552327752,0.007019126322120428,0.00391893507912755,0.0014345990493893623,0.0001980276283575222,0.0002802810340654105,0.0008460123790428042
117,0.005914007313549519,0.005814762786030769,0.0153054129332304,0.007687662728130817,0.006705479696393013,0.00023990427143871784,0.00033634607098065317,0.001078830100595951,0.0019619795493781567,0.008011160418391228,0.00021086802007630467,0.0003033927932847291,0.0009964818600565195,0.001772186835296452,0.006955772638320923,0.0038873283192515373,0.0014177340781316161,0.00019759515998885036,0.00027945495094172657,0.0008398896898142993
118,0.005773160140961409,0.005673788953572512,0.01515857595950365,0.007548350375145674,0.006565544754266739,0.00023887952556833625,0.00033514550887048244,0.0010759498691186309,0.0019538146443665028,0.007947600446641445,0.00021030145580880344,0.0003027378406841308,0.0009915431728586555,0.0017598826671019197,0.006892912555485964,0.003857051720842719,0.0014010071754455566,0.0001980686211027205,0.00027866580057889223,0.0008339565247297287
119,0.005627057049423456,0.005527526140213013,0.015010394155979156,0.007403921335935593,0.006420407444238663,0.0002378822537139058,0.00033398164669051766,0.0010730838403105736,0.0019455495057627559,0.00788591243326664,0.00020973962091375142,0.00030208760290406644,0.0009866050677374005,0.0017478064401075244,0.006832136772572994,0.0038301507011055946,0.0013839261373504996,0.00019734272791538388,0.00027788407169282436,0.0008279323228634894
120,0.005475309211760759,0.005375607404857874,0.014859076589345932,0.007253981661051512,0.006269664503633976,0.00023691260139457881,0.000332855386659503,0.001070194412022829,0.0019371635280549526,0.007826671935617924,0.00020918181689921767,0.0003014399262610823,0.0009817085228860378,0.0017358347540721297,0.0067718178033828735,0.0038127524312585592,0.0013668480096384883,0.00019653722119983286,0.00027710740687325597,0.0008233136031776667
121,0.005317602306604385,0.005217732861638069,0.014703754335641861,0.007098224945366383,0.0061130160465836525,0.0002359681820962578,0.0003317515947856009,0.0010672886855900288,0.0019291115459054708,0.007768919691443443,0.00020862993551418185,0.00030079559655860066,0.0009767473675310612,0.0017243734328076243,0.006715054623782635,0.0037981721106916666,0.0013497179606929421,0.0001961448579095304,0.00027633545687422156,0.0008166312472894788
122,0.00515371048822999,0.005053665488958359,0.0145439887419343,0.006936527322977781,0.0059502567164599895,0.00023504774435423315,0.0003306675935164094,0.0010643736459314823,0.0019212150946259499,0.007720255758613348,0.00020809422130696476,0.000300152285490185,0.0009719876106828451,0.0017127760220319033,0.0066585903987288475,0.0037875911220908165,0.0013338829157873988,0.00019576506747398525,0.00027558242436498404,0.0008108768379315734
123,0.004983494058251381,0.0048832674510777,0.014378787949681282,0.006768926978111267,0.00578135484829545,0.00023415006580762565,0.00032960239332169294,0.0010614271741360426,0.00191326008643955,0.007674197666347027,0.0002075670927297324,0.00029951281612738967,0.0009674197062849998,0.001701272209174931,0.00660147937014699,0.003776609431952238,0.0013173737097531557,0.00019540997163858265,0.0002748302067629993,0.0008057444356381893
124,0.00480695953592658,0.004706524778157473,0.014207977801561356,0.006595051847398281,0.005606217309832573,0.00023327402595896274,0.0003285548882558942,0.0010584509000182152,0.0019052380230277777,0.007629744708538055,0.0002070557529805228,0.0002988753840327263,0.0009631342836655676,0.0016901415074244142,0.006547247990965843,0.003768326947465539,0.0013009284157305956,0.0001965156989172101,0.00027410610346123576,0.0008005815907381475
125,0.004624153021723032,0.004523508250713348,0.014031507074832916,0.006414859090000391,0.005424792878329754,0.00023242073075380176,0.00032752356491982937,0.0010554577456787229,0.0018973012920469046,0.007585359737277031,0.0002065525040961802,0.00029823993099853396,0.0009588866378180683,0.0016798231517896056,0.006492481101304293,0.0037624076940119267,0.0012844835873693228,0.00019486028759274632,0.0002735340385697782,0.0007953504100441933
126,0.004435310605913401,0.004334461875259876,0.013849208131432533,0.006228580139577389,0.0052373092621564865,0.00023159111151471734,0.0003265076957177371,0.0010524408426135778,0.001889320439659059,0.007540947292000055,0.00020606692123692483,0.0002976146643050015,0.0009546531946398318,0.0016698648687452078,0.006437815260142088,0.0037523454520851374,0.0012673570308834314,0.00019450084073469043,0.00027275359025225043,0.0007900334312580526
127,0.00424084672704339,0.004139802884310484,0.01366129145026207,0.006036509294062853,0.005044129677116871,0.00023078010417521,0.0003255067567806691,0.0010493844747543335,0.0018813993083313107,0.007498008664697409,0.00020562790450640023,0.0002970039495266974,0.0009503791807219386,0.0016600076342001557,0.006385370157659054,0.003749241353943944,0.001249832333996892,0.00019417249131947756,0.0002722338249441236,0.0007845923537388444
128,0.004041370935738087,0.003940149676054716,0.013467990793287754,0.00583947729319334,0.004845821298658848,0.00022998658823780715,0.0003245190891902894,0.0010463027283549309,0.0018735916819423437,0.007454788777977228,0.00020521327678579837,0.0002964108716696501,0.0009460234432481229,0.001650590798817575,0.006333016324788332,0.0037433854304254055,0.0012324898270890117,0.0001938551722560078,0.0002717251772992313,0.0007809888338670135
129,0.0038377270102500916,0.003736344398930669,0.013269680552184582,0.005638008005917072,0.00464326748624444,0.00022921012714505196,0.0003235478070564568,0.0010431766277179122,0.001865790574811399,0.0074113947339355946,0.00020482149557210505,0.00029582297429442406,0.0009416686953045428,0.001642035087570548,0.006283483002334833,0.003740856656804681,0.0012148508103564382,0.00019354242249391973,0.0002710780827328563,0.0007741163717582822
130,0.003630977589637041,0.0035294611006975174,0.013066956773400307,0.005432998761534691,0.004437515512108803,0.00022844965860713273,0.0003225883119739592,0.0010400121100246906,0.0018578639719635248,0.007369437254965305,0.00020443883840925992,0.00029523711418733,0.0009373228531330824,0.0016338290879502892,0.006234053056687117,0.0037341578863561153,0.0011969225015491247,0.0001955058251041919,0.00027108026552014053,0.0007681442075408995
131,0.0034224623814225197,0.0033208292443305254,0.012860683724284172,0.005225617904216051,0.004229714162647724,0.00022770397481508553,0.0003216399345546961,0.001036830130033195,0.0018498802091926336,0.007327697705477476,0.0002040640392806381,0.00029465139959938824,0.0009329947060905397,0.001625669188797474,0.006182920653373003,0.003730385797098279,0.0011789279524236917,0.00019328066264279187,0.0002710025873966515,0.0007627108716405928
132,0.0032137096859514713,0.0031119922641664743,0.012651653960347176,0.005017533898353577,0.004021407570689917,0.00022697249369230121,0.0003207164991181344,0.0010336502455174923,0.001842048834078014,0.007285944186151028,0.00020369711273815483,0.00029407115653157234,0.0009286744752898812,0.0016176827484741807,0.006130268331617117,0.0037278723903000355,0.0011603733291849494,0.00019285408779978752,0.00026968412566930056,0.0007572140311822295
133,0.0030064727179706097,0.002904713386669755,0.01244089100509882,0.0048109740018844604,0.003814302384853363,0.00022625667043030262,0.0003198182675987482,0.0010305213509127498,0.00183468172326684,0.007244792766869068,0.00020333798602223396,0.0002934913500212133,0.0009243596578016877,0.0016098286723718047,0.006076358258724213,0.003723480738699436,0.0011424270924180746,0.00019247745512984693,0.0002690705005079508,0.0007516859914176166
134,0.0028026520740240812,0.002700899727642536,0.01222949381917715,0.00460695568472147,0.0036101904697716236,0.00022555328905582428,0.0003190094721503556,0.001027431571856141,0.001827518455684185,0.007205299101769924,0.00020298695017118007,0.00029291128157638013,0.0009200386703014374,0.0016020090552046895,0.006023130379617214,0.003718351246789098,0.0011231581447646022,0.0001921912480611354,0.0002685706131160259,0.0007460429915226996
135,0.002604259643703699,0.002502565970644355,0.012020320631563663,0.004407564178109169,0.0034113021101802588,0.00022486131638288498,0.0003182136279065162,0.0010243653086945415,0.0018203547224402428,0.0071666003204882145,0.00020264349586796016,0.00029233249370008707,0.0009157845051959157,0.0015942578902468085,0.0059688761830329895,0.003714513499289751,0.001104986760765314,0.0001919088972499594,0.0002680666511878371,0.0007407976081594825
136,0.0024132973048835993,0.00231170654296875,0.01181488111615181,0.004214768297970295,0.003219804959371686,0.00022418005391955376,0.00031743934960104525,0.0010212677298113704,0.0018132812110707164,0.007127590477466583,0.00020230747759342194,0.00029175548115745187,0.0009115647990256548,0.0015866262838244438,0.00591248320415616,0.003712789388373494,0.0010865931399166584,0.0002043059648713097,0.00026911115855909884,0.0007350579835474491
137,0.0022316486574709415,0.002130198059603572,0.011613578535616398,0.004030504263937473,0.00303731020539999,0.00022350886138156056,0.0003166928072459996,0.0010181260295212269,0.001806160667911172,0.007087532430887222,0.00020197927369736135,0.000291179574560374,0.0009072969551198184,0.0015792500926181674,0.005852719768881798,0.0037126208189874887,0.0010686737950891256,0.00019531100406311452,0.0002675850410014391,0.0007294300012290478
138,0.002061045030131936,0.0019597061909735203,0.011418361216783524,0.0038566901348531246,0.0028655482456088066,0.0002228470257250592,0.00031596136977896094,0.0010149481240659952,0.0017989566549658775,0.007047224789857864,0.00020165869500488043,0.0002906013105530292,0.0009030442452058196,0.0015717661008238792,0.005791069939732552,0.003706131363287568,0.0010505961254239082,0.00019189578597433865,0.00026666378835216165,0.0007238226826302707
139,0.0019027546513825655,0.0018015509704127908,0.011230635456740856,0.003694769460707903,0.002705929335206747,0.00022219395032152534,0.000315240235067904,0.0010117217898368835,0.0017917475197464228,0.0070073665119707584,0.00020134405349381268,0.00029002217343077064,0.0008989190682768822,0.0015645542880520225,0.005728181917220354,0.003700206521898508,0.0010331611847504973,0.0001914190361276269,0.00026617618277668953,0.0007184697897173464
140,0.001757652498781681,0.001656589680351317,0.011052033863961697,0.0035456796176731586,0.002559380605816841,0.00022154918406158686,0.0003145241644233465,0.0010084665846079588,0.0017845313996076584,0.006967926397919655,0.00020103582937736064,0.000289445131784305,0.0008949367329478264,0.0015573325799778104,0.005665219388902187,0.0036986914929002523,0.0010154800256714225,0.00019111356232315302,0.0002657016448210925,0.0007131582824513316
