Step,dainty-sweep-20,easy-sweep-19,misunderstood-sweep-17,cerulean-sweep-18,iconic-sweep-16,lively-sweep-15,smooth-sweep-13,good-sweep-14,denim-sweep-12,helpful-sweep-11,still-sweep-10,crimson-sweep-9,blooming-sweep-8,upbeat-sweep-7,ethereal-sweep-4,earthy-sweep-6,proud-sweep-2,eager-sweep-5,splendid-sweep-3,vivid-sweep-1
73,0.14177902042865753,0.14177902042865753,0.14177902042865753,0.14177902042865753,0.14177902042865753,0.07932858169078827,0.07932858169078827,0.07932858169078827,0.07932858169078827,0.07932858169078827,0.005431711208075285,0.005431711208075285,0.005431711208075285,0.005431711208075285,0.00013001389743294567,0.005431711208075285,0.00013001389743294567,0.00013001389743294567,0.00013001389743294567,0.00013001389743294567
74,0.1413053423166275,0.1413053423166275,0.1413053423166275,0.1413053423166275,0.1413053423166275,0.07490120828151703,0.07490120828151703,0.07490120828151703,0.07490120828151703,0.07490120828151703,0.005028149113059044,0.005028149113059044,0.005028149113059044,0.005028149113059044,0.00012854252418037504,0.005028149113059044,0.00012854252418037504,0.00012854252418037504,0.00012854252418037504,0.00012854252418037504
75,0.14084000885486603,0.14084000885486603,0.14084000885486603,0.14084000885486603,0.14084000885486603,0.0701989158987999,0.0701989158987999,0.0701989158987999,0.0701989158987999,0.0701989158987999,0.004690479952841997,0.004690479952841997,0.004690479952841997,0.004690479952841997,0.0001271495275432244,0.004690479952841997,0.0001271495275432244,0.0001271495275432244,0.0001271495275432244,0.0001271495275432244
76,0.14038300514221191,0.14038300514221191,0.14038300514221191,0.14038300514221191,0.14038300514221191,0.06526599079370499,0.06526599079370499,0.06526599079370499,0.06526599079370499,0.06526599079370499,0.004416848998516798,0.004416848998516798,0.004416848998516798,0.004416848998516798,0.00012583154602907598,0.004416848998516798,0.00012583154602907598,0.00012583154602907598,0.00012583154602907598,0.00012583154602907598
77,0.13993427157402039,0.13993427157402039,0.13993427157402039,0.13993427157402039,0.13993427157402039,0.06016390025615692,0.06016390025615692,0.06016390025615692,0.06016390025615692,0.06016390025615692,0.0041982089169323444,0.0041982089169323444,0.0041982089169323444,0.0041982089169323444,0.00012458529090508819,0.0041982089169323444,0.00012458529090508819,0.00012458529090508819,0.00012458529090508819,0.00012458529090508819
78,0.13949379324913025,0.13949379324913025,0.13949379324913025,0.13949379324913025,0.13949379324913025,0.05497115105390549,0.05497115105390549,0.05497115105390549,0.05497115105390549,0.05497115105390549,0.0040220413357019424,0.0040220413357019424,0.0040220413357019424,0.0040220413357019424,0.00012340763350948691,0.0040220413357019424,0.00012340763350948691,0.00012340763350948691,0.00012340763350948691,0.00012340763350948691
79,0.13906148076057434,0.13906148076057434,0.13906148076057434,0.13906148076057434,0.13906148076057434,0.04978135973215103,0.04978135973215103,0.04978135973215103,0.04978135973215103,0.04978135973215103,0.0038757571019232273,0.0038757571019232273,0.0038757571019232273,0.0038757571019232273,0.00012229553249198943,0.0038757571019232273,0.00012229553249198943,0.00012229553249198943,0.00012229553249198943,0.00012229553249198943
80,0.13863730430603027,0.13863730430603027,0.13863730430603027,0.13863730430603027,0.13863730430603027,0.044700127094984055,0.044700127094984055,0.044700127094984055,0.044700127094984055,0.044700127094984055,0.0037488157395273447,0.0037488157395273447,0.0037488157395273447,0.0037488157395273447,0.0001212458882946521,0.0037488157395273447,0.0001212458882946521,0.0001212458882946521,0.0001212458882946521,0.0001212458882946521
81,0.1382211595773697,0.1382211595773697,0.1382211595773697,0.1382211595773697,0.1382211595773697,0.0398404635488987,0.0398404635488987,0.0398404635488987,0.0398404635488987,0.0398404635488987,0.003633442334830761,0.003633442334830761,0.003633442334830761,0.003633442334830761,0.00012025596515741199,0.003633442334830761,0.00012025596515741199,0.00012025596515741199,0.00012025596515741199,0.00012025596515741199
82,0.1378130167722702,0.1378130167722702,0.1378130167722702,0.1378130167722702,0.1378130167722702,0.035314712673425674,0.035314712673425674,0.035314712673425674,0.035314712673425674,0.035314712673425674,0.0035244349855929613,0.0035244349855929613,0.0035244349855929613,0.0035244349855929613,0.00011932344204979017,0.0035244349855929613,0.00011932344204979017,0.00011932344204979017,0.00011932344204979017,0.00011932344204979017
83,0.13741277158260345,0.13741277158260345,0.13741277158260345,0.13741277158260345,0.13741277158260345,0.031224751845002174,0.031224751845002174,0.031224751845002174,0.031224751845002174,0.031224751845002174,0.003418551292270422,0.003418551292270422,0.003418551292270422,0.003418551292270422,0.00011855785123771057,0.003418551292270422,0.00011855785123771057,0.00011855785123771057,0.00011855785123771057,0.00011855785123771057
84,0.13702033460140228,0.13702033460140228,0.13702033460140228,0.13702033460140228,0.13702033460140228,0.02764907106757164,0.02764907106757164,0.02764907106757164,0.02764907106757164,0.02764907106757164,0.00331386411562562,0.00331386411562562,0.00331386411562562,0.00331386411562562,0.00011764616647269577,0.00331386411562562,0.00011764616647269577,0.00011764616647269577,0.00011764616647269577,0.00011764616647269577
85,0.13663555681705475,0.13663555681705475,0.13663555681705475,0.13663555681705475,0.13663555681705475,0.02463063783943653,0.02463063783943653,0.02463063783943653,0.02463063783943653,0.02463063783943653,0.003209252841770649,0.003209252841770649,0.003209252841770649,0.003209252841770649,0.00011686276411637664,0.003209252841770649,0.00011686276411637664,0.00011686276411637664,0.00011686276411637664,0.00011686276411637664
86,0.13625837862491608,0.13625837862491608,0.13625837862491608,0.13625837862491608,0.13625837862491608,0.02216867171227932,0.02216867171227932,0.02216867171227932,0.02216867171227932,0.02216867171227932,0.0031040715985000134,0.0031040715985000134,0.0031040715985000134,0.0031040715985000134,0.00011613024980761111,0.0031040715985000134,0.00011613024980761111,0.00011613024980761111,0.00011613024980761111,0.00011613024980761111
87,0.1358886957168579,0.1358886957168579,0.1358886957168579,0.1358886957168579,0.1358886957168579,0.0202191025018692,0.0202191025018692,0.0202191025018692,0.0202191025018692,0.0202191025018692,0.0029979480896145105,0.0029979480896145105,0.0029979480896145105,0.0029979480896145105,0.00011544328299351037,0.0029979480896145105,0.00011544328299351037,0.00011544328299351037,0.00011544328299351037,0.00011544328299351037
88,0.13552631437778473,0.13552631437778473,0.13552631437778473,0.13552631437778473,0.13552631437778473,0.018705207854509354,0.018705207854509354,0.018705207854509354,0.018705207854509354,0.018705207854509354,0.0028906730003654957,0.0028906730003654957,0.0028906730003654957,0.0028906730003654957,0.00011486130097182468,0.0028906730003654957,0.00011486130097182468,0.00011486130097182468,0.00011486130097182468,0.00011486130097182468
89,0.13517114520072937,0.13517114520072937,0.13517114520072937,0.13517114520072937,0.13517114520072937,0.01753508672118187,0.01753508672118187,0.01753508672118187,0.01753508672118187,0.01753508672118187,0.0027821457479149103,0.0027821457479149103,0.0027821457479149103,0.0027821457479149103,0.0001142203836934641,0.0027821457479149103,0.0001142203836934641,0.0001142203836934641,0.0001142203836934641,0.0001142203836934641
90,0.1348230540752411,0.1348230540752411,0.1348230540752411,0.1348230540752411,0.1348230540752411,0.01661948300898075,0.01661948300898075,0.01661948300898075,0.01661948300898075,0.01661948300898075,0.0026723574846982956,0.0026723574846982956,0.0026723574846982956,0.0026723574846982956,0.00011365037789801136,0.0026723574846982956,0.00011365037789801136,0.00011365037789801136,0.00011365037789801136,0.00011365037789801136
91,0.13448184728622437,0.13448184728622437,0.13448184728622437,0.13448184728622437,0.13448184728622437,0.01588387042284012,0.01588387042284012,0.01588387042284012,0.01588387042284012,0.01588387042284012,0.00256137503311038,0.00256137503311038,0.00256137503311038,0.00256137503311038,0.00011310998525004834,0.00256137503311038,0.00011310998525004834,0.00011310998525004834,0.00011310998525004834,0.00011310998525004834
92,0.13414737582206726,0.13414737582206726,0.13414737582206726,0.13414737582206726,0.13414737582206726,0.015273076482117176,0.015273076482117176,0.015273076482117176,0.015273076482117176,0.015273076482117176,0.002449347171932459,0.002449347171932459,0.002449347171932459,0.002449347171932459,0.0001126118513639085,0.002449347171932459,0.0001126118513639085,0.0001126118513639085,0.0001126118513639085,0.0001126118513639085
93,0.13381950557231903,0.13381950557231903,0.13381950557231903,0.13381950557231903,0.13381950557231903,0.014749533496797085,0.014749533496797085,0.014749533496797085,0.014749533496797085,0.014749533496797085,0.0023365025408566,0.0023365025408566,0.0023365025408566,0.0023365025408566,0.00011214538244530559,0.0023365025408566,0.00011214538244530559,0.00011214538244530559,0.00011214538244530559,0.00011214538244530559
94,0.13349799811840057,0.13349799811840057,0.13349799811840057,0.13349799811840057,0.13349799811840057,0.014289136976003647,0.014289136976003647,0.014289136976003647,0.014289136976003647,0.014289136976003647,0.00222315383143723,0.00222315383143723,0.00222315383143723,0.00222315383143723,0.000111792964162305,0.00222315383143723,0.000111792964162305,0.000111792964162305,0.000111792964162305,0.000111792964162305
95,0.13318273425102234,0.13318273425102234,0.13318273425102234,0.13318273425102234,0.13318273425102234,0.013876787386834621,0.013876787386834621,0.013876787386834621,0.013876787386834621,0.013876787386834621,0.0021096861455589533,0.0021096861455589533,0.0021096861455589533,0.0021096861455589533,0.00011135790555272251,0.0021096861455589533,0.00011135790555272251,0.00011135790555272251,0.00011135790555272251,0.00011135790555272251
96,0.13287347555160522,0.13287347555160522,0.13287347555160522,0.13287347555160522,0.13287347555160522,0.013502986170351505,0.013502986170351505,0.013502986170351505,0.013502986170351505,0.013502986170351505,0.0019965677056461573,0.0019965677056461573,0.0019965677056461573,0.0019965677056461573,0.00011093127977801487,0.0019965677056461573,0.00011093127977801487,0.00011093127977801487,0.00011093127977801487,0.00011093127977801487
97,0.13257001340389252,0.13257001340389252,0.13257001340389252,0.13257001340389252,0.13257001340389252,0.01316148228943348,0.01316148228943348,0.01316148228943348,0.01316148228943348,0.01316148228943348,0.0018843301804736257,0.0018843301804736257,0.0018843301804736257,0.0018843301804736257,0.00011056372022721916,0.0018843301804736257,0.00011056372022721916,0.00011056372022721916,0.00011056372022721916,0.00011056372022721916
98,0.13227218389511108,0.13227218389511108,0.13227218389511108,0.13227218389511108,0.13227218389511108,0.012847757898271084,0.012847757898271084,0.012847757898271084,0.012847757898271084,0.012847757898271084,0.0017735562287271023,0.0017735562287271023,0.0017735562287271023,0.0017735562287271023,0.00011022744001820683,0.0017735562287271023,0.00011022744001820683,0.00011022744001820683,0.00011022744001820683,0.00011022744001820683
99,0.13207170367240906,0.1321636289358139,0.13381841778755188,0.13289909064769745,0.14117304980754852,0.012656375765800476,0.01353847049176693,0.01275438629090786,0.014518574811518192,0.022359412163496017,0.0017704647034406662,0.001876060152426362,0.0027208237443119287,0.003776778234168887,0.0003591153654269874,0.012224413454532623,0.00260137184523046,0.0002345455577597022,0.00135567388497293,0.012566955760121346
100,0.13178446888923645,0.13187642395496368,0.1335315704345703,0.13261206448078156,0.14088672399520874,0.012388425879180431,0.013270585797727108,0.012486455030739307,0.014250495471060276,0.02207931876182556,0.0016647044103592634,0.0017704778583720326,0.0026161116547882557,0.0036717448383569717,0.0003577914321795106,0.012060762383043766,0.0025229384191334248,0.0002339146740268916,0.0013338648714125156,0.011140146292746067
101,0.1315022110939026,0.1315941959619522,0.13324975967407227,0.1323300004005432,0.14060531556606293,0.012139348313212395,0.013021519407629967,0.012237396091222763,0.014001118019223213,0.021815158426761627,0.0015623209765180945,0.0016682723071426153,0.0025146440602838993,0.003569500520825386,0.00035712344106286764,0.01188572682440281,0.002449835417792201,0.00023341180349234492,0.001312333275564015,0.010250904597342014
102,0.13122467696666718,0.131316676735878,0.13297267258167267,0.1320527195930481,0.14032864570617676,0.011906816624104977,0.012789005413651466,0.01200487557798624,0.013768301345407963,0.021567633375525475,0.0014639204600825906,0.001570026739500463,0.002416950883343816,0.003470773808658123,0.00035506763379089534,0.011737938039004803,0.0023793037980794907,0.00023279926972463727,0.0012932808604091406,0.009535069577395916
103,0.1309516429901123,0.13104365766048431,0.13270001113414764,0.13177984952926636,0.14005641639232635,0.011688673868775368,0.012570922262966633,0.011786755174398422,0.01354995183646679,0.021334800869226456,0.0013700861018151045,0.0014763260260224342,0.0023236090783029795,0.003376124892383814,0.000353632727637887,0.011595557443797588,0.0023205962497740984,0.00023217263515107334,0.001274515176191926,0.008961627259850502
104,0.1306828409433365,0.13077488541603088,0.13243162631988525,0.13151128590106964,0.1397884041070938,0.011482909321784973,0.012365270406007767,0.011581015773117542,0.01334409974515438,0.021114779636263847,0.001281345495954156,0.0013876964803785086,0.00223514623939991,0.0032860790379345417,0.0003522592596709728,0.011454709805548191,0.0022733332589268684,0.00023161066928878427,0.0012553759152069688,0.008447692729532719
105,0.13041803240776062,0.1305100917816162,0.13216720521450043,0.1312466859817505,0.13952437043190002,0.011287626810371876,0.012170177884399891,0.011385767720639706,0.013148872181773186,0.020918725058436394,0.0011981490533798933,0.0013045871164649725,0.0021520135924220085,0.0032028546556830406,0.0003508830559439957,0.011315874755382538,0.002231012796983123,0.00023105693981051445,0.001237688702531159,0.008091366849839687
106,0.13015694916248322,0.1302490383386612,0.13190652430057526,0.1309857964515686,0.1392640471458435,0.011101140640676022,0.01198491919785738,0.011199412867426872,0.012965078465640545,0.02073301561176777,0.0011208512587472796,0.0012273573083803058,0.0020752320997416973,0.0031255295034497976,0.0003496721328701824,0.011181710287928581,0.002191119594499469,0.00023050952586345375,0.001221137004904449,0.007753708399832249
107,0.1298992931842804,0.12999144196510315,0.13164933025836945,0.13072837889194489,0.13900716602802277,0.01092179398983717,0.011807362549006939,0.011020279489457607,0.012789104133844376,0.020555052906274796,0.0010496991453692317,0.001156260841526091,0.0020050047896802425,0.003053749445825815,0.0003485165361780673,0.01105088833719492,0.0021512366365641356,0.00023151948698796332,0.001206765417009592,0.0074313641525805
108,0.12964490056037903,0.12973704934120178,0.13139532506465912,0.13047417998313904,0.13875345885753632,0.010747959837317467,0.011635416187345982,0.01084667257964611,0.012618867680430412,0.020383356139063835,0.0009849254274740815,0.0010916775790974498,0.0019407968502491713,0.002987649291753769,0.00034735421650111675,0.010922376066446304,0.002111035631969571,0.00022942799841985106,0.0011931122280657291,0.007102573290467262
109,0.12939344346523285,0.1294855922460556,0.13114427030086517,0.13022296130657196,0.13850268721580505,0.010578185319900513,0.011467651464045048,0.010677136480808258,0.01245293952524662,0.0202165599912405,0.0009264745167456567,0.001033368636853993,0.0018826229497790337,0.0029272621031850576,0.00034619090729393065,0.010797475464642048,0.002069804584607482,0.0002289002586621791,0.0011806535767391324,0.006765084806829691
110,0.12914462387561798,0.1292368322610855,0.13089588284492493,0.1299743503332138,0.1382545381784439,0.010411112569272518,0.01130273099988699,0.010510319843888283,0.012289992533624172,0.020053427666425705,0.0008741946658119559,0.0009812063071876764,0.0018303841352462769,0.0028725136071443558,0.00034504017094150186,0.010677306912839413,0.002033492550253868,0.00022837359574623406,0.0011679701274260879,0.0064316182397305965
111,0.12889820337295532,0.12899044156074524,0.1306498944759369,0.12972816824913025,0.13800890743732452,0.0102454898878932,0.011139409616589546,0.010344970971345901,0.012128797359764576,0.019892890006303787,0.0008278642781078815,0.0009349703905172646,0.0017838742351159453,0.0028232175391167402,0.0003438754065427929,0.01056048646569252,0.001998437801375985,0.0002279175678268075,0.0011554730590432882,0.006185813806951046
112,0.12865391373634338,0.1287461668252945,0.13040600717067719,0.12948407232761383,0.1377655267715454,0.010080144740641117,0.010976538993418217,0.010179919190704823,0.011968226172029972,0.019733842462301254,0.000787162862252444,0.0008943426073528826,0.0017427887069061399,0.002779212547466159,0.00034271046752110124,0.010448207147419453,0.0019650906324386597,0.00022747350158169866,0.0011430626036599278,0.005989144090563059
113,0.1284114420413971,0.1285037398338318,0.1301639974117279,0.12924183905124664,0.13752391934394836,0.009913970716297626,0.010813008062541485,0.010014059953391552,0.011807173490524292,0.019575264304876328,0.0007516899495385587,0.000858923711348325,0.001706745009869337,0.0027403291314840317,0.0003416089166421443,0.010347260162234306,0.0019366020569577813,0.0002270298427902162,0.0011312073329463601,0.005811036564409733
114,0.12817052006721497,0.12826284766197205,0.12992356717586517,0.12900115549564362,0.13728384673595428,0.009745936840772629,0.010647794231772423,0.009846356697380543,0.011644627898931503,0.019416216760873795,0.0007209822069853544,0.0008282547350972891,0.0016753021627664566,0.0027059069834649563,0.00034037057776004076,0.010249086655676365,0.0019091714639216661,0.0002265863586217165,0.001119026099331677,0.005617816466838121
115,0.12793084979057312,0.1280232071876526,0.12968435883522034,0.12876173853874207,0.13704495131969452,0.009575068950653076,0.010479945689439774,0.009675845503807068,0.011479649692773819,0.01925581879913807,0.0006945410277694464,0.0008018387015908957,0.0016479811165481806,0.002675494644790888,0.0003393339575268328,0.010156114585697651,0.0018808396998792887,0.00022614237968809903,0.0011064899154007435,0.00541519932448864
116,0.12769214808940887,0.12778453528881073,0.12944616377353668,0.12852329015731812,0.13680699467658997,0.009400445967912674,0.010308552533388138,0.009501602500677109,0.011311347596347332,0.019093263894319534,0.000671851565130055,0.0007791619282215834,0.0016242882702499628,0.002648615278303623,0.0003379591798875481,0.010070379823446274,0.0018521023448556662,0.00022569624707102776,0.0010935148457065225,0.005199524108320475
117,0.12745413184165955,0.1275465488433838,0.12920860946178436,0.1282855123281479,0.13656963407993317,0.009221198968589306,0.010132765397429466,0.009322759695351124,0.01113887969404459,0.018927818164229393,0.0006524043856188655,0.0007597181247547269,0.0016037303721532226,0.0026249787770211697,0.0003366869641467929,0.009987560100853443,0.0018259353237226605,0.0002252601261716336,0.0010815588757395744,0.004975844640284777
118,0.12721648812294006,0.1273089349269867,0.12897144258022308,0.1280481070280075,0.1363326460123062,0.009036497212946415,0.009951763786375523,0.009138491936028004,0.010961450636386871,0.018758799880743027,0.0006357109523378313,0.0007430216646753252,0.0015858365222811699,0.002604108303785324,0.00033541422453708947,0.009906589984893799,0.0018003516597673297,0.0002248216769658029,0.0010700983693823218,0.004741691518574953
119,0.12697894871234894,0.12707139551639557,0.12873436510562897,0.12781080603599548,0.13609568774700165,0.008845548145473003,0.009764770045876503,0.008948005735874176,0.010778388008475304,0.01858557015657425,0.0006213176529854536,0.0007286198670044541,0.00157018075697124,0.0025854194536805153,0.00033418412203900516,0.009825765155255795,0.00177716463804245,0.00022438708401750773,0.0010586800053715706,0.004511688835918903
120,0.1267411708831787,0.12683367729187012,0.12849707901477814,0.12757328152656555,0.1358584761619568,0.008647583425045013,0.009571094065904617,0.008750539273023605,0.010589002631604671,0.018407516181468964,0.0006088154041208327,0.0007161045214161277,0.0015563542256131768,0.002568504773080349,0.0003330395556986332,0.009745149873197079,0.0017562578432261944,0.00022395739506464452,0.001047543017193675,0.004408561624586582
121,0.1265029013156891,0.1265954226255417,0.12825928628444672,0.12733526527881622,0.13562069833278656,0.008441896177828312,0.009370055049657822,0.008545389398932457,0.010392528027296066,0.018224067986011505,0.0005978471017442644,0.0007051191641949117,0.001544005936011672,0.0025533544830977917,0.00033189269015565515,0.009663896635174751,0.0017361046047881246,0.00022352348605636507,0.0010367431677877903,0.004344928078353405
122,0.1262638121843338,0.12635637819766998,0.12802070379257202,0.12709642946720123,0.13538210093975067,0.008227803744375706,0.009160934947431087,0.008331874385476112,0.010188308544456959,0.0180346742272377,0.0005881050019524992,0.0006953576812520623,0.0015328344888985157,0.002539396984502673,0.0003307238221168518,0.009582157246768475,0.0017156642861664295,0.0002230841782875359,0.001026570564135909,0.004283907823264599
123,0.12602365016937256,0.12611624598503113,0.1277810037136078,0.12685653567314148,0.13514235615730286,0.00800465326756239,0.008943097665905952,0.008109343238174915,0.009975731372833252,0.017838841304183006,0.000579332816414535,0.0006865643663331866,0.0015225884271785617,0.0025263060815632343,0.0003295285569038242,0.009499461390078068,0.0016948087140917778,0.00022263896244112402,0.0010170352179557085,0.004239206202328205
124,0.1257820725440979,0.12587471306324005,0.12753993272781372,0.1266152411699295,0.13490118086338043,0.0077718449756503105,0.008715956471860409,0.00787719152867794,0.009754208847880363,0.017636112868785858,0.0005713208811357617,0.0006785299628973007,0.0015131891705095768,0.0025138729251921177,0.0003284350095782429,0.009419851005077362,0.0016739647835493088,0.00022662986884824932,0.0010076717007905245,0.004226918797940016
125,0.12553885579109192,0.12563149631023407,0.12729719281196594,0.12637223303318024,0.13465827703475952,0.007528834044933319,0.008478964678943157,0.007634878158569336,0.009523225948214531,0.01742604561150074,0.0005639017326757312,0.0006710867746733129,0.001504342770203948,0.002501946408301592,0.0003271075838711113,0.009345103055238724,0.0016539825592190027,0.00022165506379678845,0.000998087925836444,0.004218910820782185
126,0.12529365718364716,0.1253863275051117,0.12705247104167938,0.12612728774547577,0.13441334664821625,0.007275128737092018,0.00823165662586689,0.00738191232085228,0.009282329119741917,0.017208244651556015,0.0005569438217207789,0.000664103718008846,0.0014959173277020454,0.0024903840385377407,0.00032600981649011374,0.009274449199438095,0.001633672509342432,0.00022122066002339125,0.000988461310043931,0.004210963379591703
127,0.12504617869853973,0.12513887882232666,0.12680548429489136,0.12588007748126984,0.13416612148284912,0.007010356988757849,0.007973660714924335,0.0071179224178195,0.009031146764755249,0.01698235608637333,0.0005503468564711511,0.0006574800936505198,0.0014879597583785653,0.002479097107425332,0.0003249572473578155,0.009203021414577961,0.001613195170648396,0.0002207731013186276,0.0009793683420866728,0.004205046221613884
128,0.12479615211486816,0.12488889694213867,0.12655596435070038,0.12563028931617737,0.13391630351543427,0.006734261754900217,0.007704710587859154,0.006842652335762978,0.00876940693706274,0.01674809865653515,0.0005440349341370165,0.0006511406390927732,0.0014802271034568548,0.0024680180940777063,0.00032390072010457516,0.009136321023106575,0.001592337153851986,0.00022032528067938983,0.0009712595492601395,0.0041964855045080185
129,0.12454330176115036,0.12463606148958206,0.12630361318588257,0.12537771463394165,0.1336636245250702,0.00644674152135849,0.007424680050462484,0.00655599357560277,0.00849694013595581,0.01650526002049446,0.0005379531066864729,0.0006450301734730601,0.001472693751566112,0.0024572971742600203,0.0003228232671972364,0.009073217399418354,0.0015707742422819138,0.00021987067884765565,0.0009635476744733751,0.004189115483313799
130,0.12428734451532364,0.12438014149665833,0.12604816257953644,0.1251220405101776,0.1334078162908554,0.006147889420390129,0.007133605889976025,0.006258037406951189,0.008213767781853676,0.01625368557870388,0.0005320613272488117,0.0006391084170900285,0.0014654301339760423,0.002446676604449749,0.0003217291086912155,0.009009325876832008,0.001548720640130341,0.00021940807346254587,0.0009556032018736005,0.004184067714959383
131,0.12402801215648651,0.12412084639072418,0.1257893294095993,0.12486296892166138,0.13314858078956604,0.005838030483573675,0.006831765174865723,0.0059490990824997425,0.007920111529529095,0.015993325039744377,0.0005263321218080819,0.0006333476048894227,0.0014582960866391659,0.002436114940792322,0.00032061347155831754,0.00894427951425314,0.0015267864800989628,0.00021895412646699697,0.0009475353872403502,0.004176660906523466
132,0.1237650141119957,0.12385784834623337,0.1255268156528473,0.12460023164749146,0.13288567960262299,0.005517810117453337,0.006519712973386049,0.00562981516122818,0.007616435177624226,0.015724262222647667,0.0005207465728744864,0.0006277289940044284,0.0014512676279991865,0.0024255779571831226,0.0003194779856130481,0.008877445012331009,0.0015053261304274201,0.00021853542421013117,0.0009405580349266529,0.004169651307165623
133,0.1234980896115303,0.12359097599983215,0.12526053190231323,0.12433363497257233,0.1326192021369934,0.005188248120248318,0.006198333576321602,0.005301189608871937,0.007303494028747082,0.01544670294970274,0.0005152929807081819,0.0006222402444109321,0.0014443311374634504,0.002415064489468932,0.0003183562948834151,0.008809391409158707,0.001483081839978695,0.000218110071728006,0.0009335492504760623,0.004164381418377161
134,0.12322695553302765,0.12331989407539368,0.1249900683760643,0.12406286597251892,0.13234880566596985,0.004850798286497593,0.005868912674486637,0.004964653868228197,0.006982387974858284,0.015161721035838127,0.0005099636036902666,0.0006168738473206758,0.0014374759048223495,0.0024045496247708797,0.0003172606520820409,0.008739915676414967,0.001462638727389276,0.00021769769955426455,0.0009263756219297647,0.004156833048909903
135,0.12295141816139221,0.12304438650608063,0.12471518665552139,0.12378766387701035,0.13207392394542694,0.004507413133978844,0.005533155985176563,0.004622133914381266,0.006654617842286825,0.014871537685394287,0.0005047543090768158,0.0006116253207437694,0.0014309112448245287,0.0023942114785313606,0.0003161816857755184,0.008671412244439125,0.0014421241357922554,0.00021728855790570378,0.0009193529840558767,0.004152235575020313
136,0.12267117202281952,0.12276417016983032,0.12443562597036362,0.12350776791572571,0.131794273853302,0.004160597920417786,0.005193289369344711,0.00427610520273447,0.006322142202407122,0.014574789442121983,0.0004996628849767148,0.0006064926274120808,0.0014244930353015661,0.0023841788060963154,0.0003150542906951159,0.008602418005466461,0.0014213297981768847,0.0002168732462450862,0.0009121591574512422,0.004145418293774128
137,0.12238600850105286,0.12247904390096664,0.12415111809968948,0.12322293967008591,0.1315096616744995,0.003813423914834857,0.0048520793206989765,0.003929597325623035,0.0059873973950743675,0.014272201806306839,0.0004946890403516591,0.0006014748360030353,0.0014181595761328936,0.002374167088419199,0.00031386144110001624,0.008531828410923481,0.0014048744924366474,0.00021645089145749807,0.0009047494968399405,0.004141655284911394
138,0.12209565192461014,0.12218873202800751,0.12386143207550049,0.12293295562267303,0.1312198042869568,0.003469544928520918,0.004512823186814785,0.0035862259101122618,0.0056533049792051315,0.013965224847197533,0.0004898328334093094,0.000596572645008564,0.001411912962794304,0.002364103216677904,0.0003126740630250424,0.008459624834358692,0.0013891482958570123,0.00021602088236249983,0.0008973519434221089,0.004136495757848024
139,0.12179988622665405,0.1218930035829544,0.12356635928153992,0.1226375550031662,0.13092447817325592,0.003133106743916869,0.004179295152425766,0.0032500987872481346,0.00532324705272913,0.013657547533512115,0.0004850946133956313,0.0005917855305597186,0.0014057456282898784,0.002354777418076992,0.0003114641585852951,0.008386069908738136,0.0013730009086430073,0.00021558362641371787,0.0008897284278646111,0.004131491295993328
140,0.1214984655380249,0.12159164249897003,0.12326565384864807,0.1223365068435669,0.1306234896183014,0.002808596706017852,0.0038556414656341076,0.0029256611596792936,0.005000992212444544,0.013350557535886765,0.0004804751952178776,0.0005871154135093093,0.001399659551680088,0.00234548794105649,0.0003105719806626439,0.00831447821110487,0.0013578281505033374,0.0002151377557311207,0.0008825050899758935,0.004126679617911577
141,0.12119119614362717,0.12128438800573349,0.12295906990766525,0.12202960252761841,0.1303165853023529,0.002500595059245825,0.0035461958032101393,0.002617471618577838,0.004690546542406082,0.01304402481764555,0.0004759753937833011,0.0005825618281960487,0.0013936577597633004,0.0023363158106803894,0.00030920503195375204,0.008242247626185417,0.001342957140877843,0.00021469505736604333,0.0008752723224461079,0.0041216639801859856
142,0.12087779492139816,0.12097105383872986,0.12264641374349594,0.12171660363674164,0.13000358641147614,0.002213483676314354,0.0032552124466747046,0.0023298882879316807,0.004395957104861736,0.012739907950162888,0.00047159590758383274,0.0005781255313195288,0.0013877348974347115,0.002327119233086705,0.00030798965599387884,0.008171310648322105,0.0013278624974191189,0.00021427791216410697,0.0008679850725457072,0.004116890486329794
143,0.12055807560682297,0.12065137922763824,0.12232744693756104,0.12139727175235748,0.12968425452709198,0.00195100880227983,0.002986546605825424,0.0020667058415710926,0.004121054895222187,0.012440483085811138,0.0004673362709581852,0.0005738128675147891,0.0013818969018757343,0.002318116370588541,0.0003068203805014491,0.00810781680047512,0.001312745502218604,0.00021385947184171528,0.0008605727343820035,0.004112877417355776
144,0.12023178488016129,0.12032513320446014,0.12200193852186203,0.12107140570878983,0.12935836613178253,0.0017159648705273867,0.0027433058712631464,0.0018307433929294348,0.003869138192385435,0.012148689478635788,0.000463197153294459,0.0005696494481526315,0.0013761390000581741,0.0023093807976692915,0.0003056587593164295,0.00804354902356863,0.0012971326941624284,0.00021344207925722003,0.0008530563791282475,0.004108319524675608
