Step,radiant-sweep-20,firm-sweep-19,crimson-sweep-18,firm-sweep-17,serene-sweep-16,resilient-sweep-14,youthful-sweep-15,silver-sweep-13,vivid-sweep-12,earthy-sweep-7,classic-sweep-8,comfy-sweep-11,silver-sweep-9,graceful-sweep-10,genial-sweep-6,peach-sweep-3,scarlet-sweep-5,cool-sweep-4,pleasant-sweep-2,hearty-sweep-1
74,0.06146114692091942,0.06146114692091942,0.06146114692091942,0.06146114692091942,0.06146114692091942,0.05664152652025223,0.05664152652025223,0.05664152652025223,0.05664152652025223,0.007683965843170881,0.007683965843170881,0.05664152652025223,0.007683965843170881,0.007683965843170881,0.007683965843170881,0.05809430778026581,0.05809430778026581,0.05809430778026581,0.05809430778026581,0.05809430778026581
75,0.06074380874633789,0.06074380874633789,0.06074380874633789,0.06074380874633789,0.06074380874633789,0.05615104362368584,0.05615104362368584,0.05615104362368584,0.05615104362368584,0.007577001117169857,0.007577001117169857,0.05615104362368584,0.007577001117169857,0.007577001117169857,0.007577001117169857,0.0578024759888649,0.0578024759888649,0.0578024759888649,0.0578024759888649,0.0578024759888649
76,0.060050565749406815,0.060050565749406815,0.060050565749406815,0.060050565749406815,0.060050565749406815,0.05561230331659317,0.05561230331659317,0.05561230331659317,0.05561230331659317,0.007474374026060104,0.007474374026060104,0.05561230331659317,0.007474374026060104,0.007474374026060104,0.007474374026060104,0.05750615894794464,0.05750615894794464,0.05750615894794464,0.05750615894794464,0.05750615894794464
77,0.059377700090408325,0.059377700090408325,0.059377700090408325,0.059377700090408325,0.059377700090408325,0.055012643337249756,0.055012643337249756,0.055012643337249756,0.055012643337249756,0.00737549364566803,0.00737549364566803,0.055012643337249756,0.00737549364566803,0.00737549364566803,0.00737549364566803,0.0572042241692543,0.0572042241692543,0.0572042241692543,0.0572042241692543,0.0572042241692543
78,0.058722224086523056,0.058722224086523056,0.058722224086523056,0.058722224086523056,0.058722224086523056,0.054338518530130386,0.054338518530130386,0.054338518530130386,0.054338518530130386,0.007279719226062298,0.007279719226062298,0.054338518530130386,0.007279719226062298,0.007279719226062298,0.007279719226062298,0.05689569190144539,0.05689569190144539,0.05689569190144539,0.05689569190144539,0.05689569190144539
79,0.058081720024347305,0.058081720024347305,0.058081720024347305,0.058081720024347305,0.058081720024347305,0.05357705429196358,0.05357705429196358,0.05357705429196358,0.05357705429196358,0.007186383008956909,0.007186383008956909,0.05357705429196358,0.007186383008956909,0.007186383008956909,0.007186383008956909,0.05657973513007164,0.05657973513007164,0.05657973513007164,0.05657973513007164,0.05657973513007164
80,0.05745415762066841,0.05745415762066841,0.05745415762066841,0.05745415762066841,0.05745415762066841,0.052718792110681534,0.052718792110681534,0.052718792110681534,0.052718792110681534,0.007094796281307936,0.007094796281307936,0.052718792110681534,0.007094796281307936,0.007094796281307936,0.007094796281307936,0.05625563859939575,0.05625563859939575,0.05625563859939575,0.05625563859939575,0.05625563859939575
81,0.05683773383498192,0.05683773383498192,0.05683773383498192,0.05683773383498192,0.05683773383498192,0.05176176875829697,0.05176176875829697,0.05176176875829697,0.05176176875829697,0.007004256825894117,0.007004256825894117,0.05176176875829697,0.007004256825894117,0.007004256825894117,0.007004256825894117,0.055922769010066986,0.055922769010066986,0.055922769010066986,0.055922769010066986,0.055922769010066986
82,0.05623083561658859,0.05623083561658859,0.05623083561658859,0.05623083561658859,0.05623083561658859,0.05071546137332916,0.05071546137332916,0.05071546137332916,0.05071546137332916,0.006914062425494194,0.006914062425494194,0.05071546137332916,0.006914062425494194,0.006914062425494194,0.006914062425494194,0.055580560117959976,0.055580560117959976,0.055580560117959976,0.055580560117959976,0.055580560117959976
83,0.05563187971711159,0.05563187971711159,0.05563187971711159,0.05563187971711159,0.05563187971711159,0.049602437764406204,0.049602437764406204,0.049602437764406204,0.049602437764406204,0.006823502480983734,0.006823502480983734,0.049602437764406204,0.006823502480983734,0.006823502480983734,0.006823502480983734,0.055228497833013535,0.055228497833013535,0.055228497833013535,0.055228497833013535,0.055228497833013535
84,0.05503932014107704,0.05503932014107704,0.05503932014107704,0.05503932014107704,0.05503932014107704,0.04845524951815605,0.04845524951815605,0.04845524951815605,0.04845524951815605,0.006731911562383175,0.006731911562383175,0.04845524951815605,0.006731911562383175,0.006731911562383175,0.006731911562383175,0.05486606806516647,0.05486606806516647,0.05486606806516647,0.05486606806516647,0.05486606806516647
85,0.05445155128836632,0.05445155128836632,0.05445155128836632,0.05445155128836632,0.05445155128836632,0.04730862379074097,0.04730862379074097,0.04730862379074097,0.04730862379074097,0.006638718768954277,0.006638718768954277,0.04730862379074097,0.006638718768954277,0.006638718768954277,0.006638718768954277,0.05449274554848671,0.05449274554848671,0.05449274554848671,0.05449274554848671,0.05449274554848671
86,0.053866930305957794,0.053866930305957794,0.053866930305957794,0.053866930305957794,0.053866930305957794,0.046190232038497925,0.046190232038497925,0.046190232038497925,0.046190232038497925,0.006543575786054134,0.006543575786054134,0.046190232038497925,0.006543575786054134,0.006543575786054134,0.006543575786054134,0.054108016192913055,0.054108016192913055,0.054108016192913055,0.054108016192913055,0.054108016192913055
87,0.0532836988568306,0.0532836988568306,0.0532836988568306,0.0532836988568306,0.0532836988568306,0.045114219188690186,0.045114219188690186,0.045114219188690186,0.045114219188690186,0.0064465077593922615,0.0064465077593922615,0.045114219188690186,0.0064465077593922615,0.0064465077593922615,0.0064465077593922615,0.05371128395199776,0.05371128395199776,0.05371128395199776,0.05371128395199776,0.05371128395199776
88,0.052700065076351166,0.052700065076351166,0.052700065076351166,0.052700065076351166,0.052700065076351166,0.04408080503344536,0.04408080503344536,0.04408080503344536,0.04408080503344536,0.010723644867539406,0.010723644867539406,0.04408080503344536,0.010723644867539406,0.010723644867539406,0.010723644867539406,0.05330192297697067,0.05330192297697067,0.05330192297697067,0.05330192297697067,0.05330192297697067
89,0.052114151418209076,0.052114151418209076,0.052114151418209076,0.052114151418209076,0.052114151418209076,0.04308684542775154,0.04308684542775154,0.04308684542775154,0.04308684542775154,0.009168177843093872,0.009168177843093872,0.04308684542775154,0.009168177843093872,0.009168177843093872,0.009168177843093872,0.0528792180120945,0.0528792180120945,0.0528792180120945,0.0528792180120945,0.0528792180120945
90,0.051524046808481216,0.051524046808481216,0.051524046808481216,0.051524046808481216,0.051524046808481216,0.0421452634036541,0.0421452634036541,0.0421452634036541,0.0421452634036541,0.008472057990729809,0.008472057990729809,0.0421452634036541,0.008472057990729809,0.008472057990729809,0.008472057990729809,0.05244235694408417,0.05244235694408417,0.05244235694408417,0.05244235694408417,0.05244235694408417
91,0.050927914679050446,0.050927914679050446,0.050927914679050446,0.050927914679050446,0.050927914679050446,0.04127969220280647,0.04127969220280647,0.04127969220280647,0.04127969220280647,0.00802020262926817,0.00802020262926817,0.04127969220280647,0.00802020262926817,0.00802020262926817,0.00802020262926817,0.05199038237333298,0.05199038237333298,0.05199038237333298,0.05199038237333298,0.05199038237333298
92,0.0503239631652832,0.0503239631652832,0.0503239631652832,0.0503239631652832,0.0503239631652832,0.04049062728881836,0.04049062728881836,0.04049062728881836,0.04049062728881836,0.007693115156143904,0.007693115156143904,0.04049062728881836,0.007693115156143904,0.007693115156143904,0.007693115156143904,0.051522161811590195,0.051522161811590195,0.051522161811590195,0.051522161811590195,0.051522161811590195
93,0.04971061646938324,0.04971061646938324,0.04971061646938324,0.04971061646938324,0.04971061646938324,0.0397636778652668,0.0397636778652668,0.0397636778652668,0.0397636778652668,0.007437912281602621,0.007437912281602621,0.0397636778652668,0.007437912281602621,0.007437912281602621,0.007437912281602621,0.05103631317615509,0.05103631317615509,0.05103631317615509,0.05103631317615509,0.05103631317615509
94,0.04908653348684311,0.04908653348684311,0.04908653348684311,0.04908653348684311,0.04908653348684311,0.03908846154808998,0.03908846154808998,0.03908846154808998,0.03908846154808998,0.007226904388517141,0.007226904388517141,0.03908846154808998,0.007226904388517141,0.007226904388517141,0.007226904388517141,0.05053116753697395,0.05053116753697395,0.05053116753697395,0.05053116753697395,0.05053116753697395
95,0.04845070093870163,0.04845070093870163,0.04845070093870163,0.04845070093870163,0.04845070093870163,0.038457222282886505,0.038457222282886505,0.038457222282886505,0.038457222282886505,0.007045753765851259,0.007045753765851259,0.038457222282886505,0.007045753765851259,0.007045753765851259,0.007045753765851259,0.050004635006189346,0.050004635006189346,0.050004635006189346,0.050004635006189346,0.050004635006189346
96,0.04780248552560806,0.04780248552560806,0.04780248552560806,0.04780248552560806,0.04780248552560806,0.03786242753267288,0.03786242753267288,0.03786242753267288,0.03786242753267288,0.00688698748126626,0.00688698748126626,0.03786242753267288,0.00688698748126626,0.00688698748126626,0.00688698748126626,0.04945416375994682,0.04945416375994682,0.04945416375994682,0.04945416375994682,0.04945416375994682
97,0.047141626477241516,0.047141626477241516,0.047141626477241516,0.047141626477241516,0.047141626477241516,0.03729643300175667,0.03729643300175667,0.03729643300175667,0.03729643300175667,0.006746260914951563,0.006746260914951563,0.03729643300175667,0.006746260914951563,0.006746260914951563,0.006746260914951563,0.048876598477363586,0.048876598477363586,0.048876598477363586,0.048876598477363586,0.048876598477363586
98,0.0464683398604393,0.0464683398604393,0.0464683398604393,0.0464683398604393,0.0464683398604393,0.03675178065896034,0.03675178065896034,0.03675178065896034,0.03675178065896034,0.006620480678975582,0.006620480678975582,0.03675178065896034,0.006620480678975582,0.006620480678975582,0.006620480678975582,0.04826805740594864,0.04826805740594864,0.04826805740594864,0.04826805740594864,0.04826805740594864
99,0.04590294137597084,0.0460226908326149,0.04698067158460617,0.04817814379930496,0.057757940143346786,0.03646435588598251,0.036342889070510864,0.0374361127614975,0.03865080326795578,0.008991731330752373,0.007749389857053757,0.048368342220783234,0.0067555163986980915,0.00663128262385726,0.018930459395051003,0.04886486381292343,0.0477478951215744,0.04787200316786766,0.05010594427585602,0.06003456562757492
100,0.04520711675286293,0.04532715678215027,0.0462874174118042,0.047487594187259674,0.057083070278167725,0.03594237565994263,0.03582065925002098,0.036915987730026245,0.03813280910253525,0.008889173157513142,0.0076465727761387825,0.04785904660820961,0.00665227510035038,0.006527975667268038,0.018819332122802734,0.04818057641386986,0.047062285244464874,0.04718655347824097,0.049422912299633026,0.05935288593173027
101,0.044501420110464096,0.044621776789426804,0.045584458857774734,0.04678748920559883,0.056398630142211914,0.03542271628975868,0.035300739109516144,0.03639829903841019,0.03761734813451767,0.00879466813057661,0.007551867980509996,0.047351669520139694,0.006557143293321133,0.006432770751416683,0.018714603036642075,0.0474480539560318,0.04632824659347534,0.04645269364118576,0.048691798001527786,0.05862271785736084
102,0.04378703609108925,0.04390769079327583,0.04487272724509239,0.04607851058244705,0.0557045042514801,0.03490053489804268,0.034778304398059845,0.03587808459997177,0.03709934279322624,0.008706503547728062,0.007463574409484863,0.04684155061841011,0.006468475330621004,0.006344039924442768,0.0186154842376709,0.04665879160165787,0.04553737863898277,0.04566200450062752,0.047904033213853836,0.05783643573522568
103,0.04306517913937569,0.04318612441420555,0.044153474271297455,0.04536197707056999,0.055002473294734955,0.034371789544820786,0.03424930199980736,0.03535132855176926,0.0365748256444931,0.0086233364418149,0.0073803626000881195,0.046324994415044785,0.006384949199855328,0.006260456517338753,0.018520478159189224,0.04580267518758774,0.04467953369021416,0.044804368168115616,0.04704955592751503,0.056984614580869675
104,0.04233693704009056,0.042458172887563705,0.04342775046825409,0.04463885724544525,0.05429304018616676,0.033833131194114685,0.03371037170290947,0.03481470048427582,0.03604048490524292,0.008544201031327248,0.0073012178763747215,0.04579896107316017,0.006305507384240627,0.006180959288030863,0.01842900738120079,0.044867292046546936,0.043742287904024124,0.04386734962463379,0.046115942299366,0.05605427920818329
105,0.041603244841098785,0.04172475263476372,0.04269646108150482,0.043910056352615356,0.053576916456222534,0.0332818478345871,0.0331588089466095,0.03426555171608925,0.03549369424581528,0.008468195796012878,0.0072252326644957066,0.045261070132255554,0.00622924230992794,0.006104643456637859,0.0183402206748724,0.04383677989244461,0.04270976036787033,0.0428350530564785,0.04508737847208977,0.055032387375831604
106,0.04086482152342796,0.040986597537994385,0.041960351169109344,0.043176308274269104,0.052855368703603745,0.032715797424316406,0.03259247913956642,0.03370166942477226,0.03493228927254677,0.008394530043005943,0.0071516395546495914,0.04470899701118469,0.0061554149724543095,0.006030769553035498,0.01825312338769436,0.04268963262438774,0.04156021401286125,0.04168578237295151,0.04394277185201645,0.053901635110378265
107,0.040122147649526596,0.040244173258543015,0.04121987149119377,0.042438093572854996,0.05212844908237457,0.03213343024253845,0.03200981020927429,0.033121559768915176,0.03435475379228592,0.008322588168084621,0.007079819217324257,0.044141240417957306,0.006083395332098007,0.005958704277873039,0.018167149275541306,0.041394345462322235,0.0402614064514637,0.04038736969232559,0.04265112057328224,0.05263007432222366
108,0.03937546908855438,0.0394977368414402,0.0404752716422081,0.041695598512887955,0.05139633268117905,0.03153395652770996,0.03141002357006073,0.032524462789297104,0.03376036509871483,0.008251853287220001,0.007009238936007023,0.04355757683515549,0.0060126446187496185,0.005887911189347506,0.01808183453977108,0.03990177810192108,0.03876407817006111,0.03889058902859688,0.04116349294781685,0.051172055304050446
109,0.0386248379945755,0.03874732926487923,0.03972658887505531,0.04094890132546425,0.05066002532839775,0.030917368829250336,0.030793121084570885,0.03191030025482178,0.033148955553770065,0.008181882090866566,0.00693945586681366,0.04295710101723671,0.005942706950008869,0.0058179330080747604,0.01799670420587063,0.03815798833966255,0.037014227360486984,0.037141431123018265,0.03942609205842018,0.04947539046406746
110,0.03787016123533249,0.03799285739660263,0.038973771035671234,0.04019797965884209,0.04992034658789635,0.030284682288765907,0.03016011044383049,0.031280044466257095,0.03252146393060684,0.00811231043189764,0.006870090961456299,0.04234045743942261,0.00587319303303957,0.005748380906879902,0.01791158877313137,0.036227885633707047,0.03508047014474869,0.0352080874145031,0.03749982267618179,0.047573164105415344
111,0.03711117431521416,0.03723408654332161,0.03821657598018646,0.03944265842437744,0.04917600378394127,0.029638001695275307,0.029513120651245117,0.0306357741355896,0.03187993913888931,0.00804284680634737,0.006800839211791754,0.041709452867507935,0.005803784821182489,0.0056789331138134,0.017826147377490997,0.03443566709756851,0.03329049050807953,0.03341786935925484,0.0357048436999321,0.04574937745928764
112,0.03634757176041603,0.036470673978328705,0.03745465725660324,0.038682449609041214,0.04842580854892731,0.028980594128370285,0.028855405747890472,0.02998073771595955,0.03122757188975811,0.007973181083798409,0.006731405854225159,0.041066963225603104,0.005734212696552277,0.005609322339296341,0.017739951610565186,0.032862588763237,0.031718455255031586,0.03184572979807854,0.03413020074367523,0.04415103793144226
113,0.035578977316617966,0.035702258348464966,0.036687664687633514,0.037917252629995346,0.04766954109072685,0.028316680341959,0.02819119207561016,0.02931910939514637,0.03056851588189602,0.007903093472123146,0.006661572027951479,0.04041677713394165,0.005664246156811714,0.005539319012314081,0.017652783542871475,0.03134867921471596,0.030203931033611298,0.03033129684627056,0.032616592943668365,0.042629655450582504
114,0.03480500727891922,0.034928467124700546,0.03591527044773102,0.037146423012018204,0.04690654203295708,0.027651159092783928,0.02752538211643696,0.028655782341957092,0.02990763448178768,0.007832402363419533,0.006591150537133217,0.039763569831848145,0.005593700800091028,0.005468735005706549,0.017564449459314346,0.02983814850449562,0.028692467138171196,0.02881995029747486,0.03110673651099205,0.04111510515213013
115,0.03402533382177353,0.034148961305618286,0.035137031227350235,0.036369599401950836,0.04613642394542694,0.02698902040719986,0.026862969622015953,0.027995742857456207,0.029249928891658783,0.00776094663888216,0.006519983056932688,0.039112869650125504,0.005522416438907385,0.005397412460297346,0.017474805936217308,0.028329070657491684,0.02718237228691578,0.027309974655508995,0.029598375782370567,0.03960224986076355
116,0.0332397036254406,0.03336348384618759,0.034352708607912064,0.03558653965592384,0.04535991698503494,0.026334749534726143,0.02620842307806015,0.027343517169356346,0.028599955141544342,0.007688585668802261,0.006447926163673401,0.038469232618808746,0.005450249649584293,0.005325209815055132,0.01738361455500126,0.026835111901164055,0.025687331333756447,0.025815067812800407,0.028105217963457108,0.03810444474220276
117,0.03244801238179207,0.0325719453394413,0.03356234356760979,0.034797798842191696,0.044576771557331085,0.025691693648695946,0.02556510455906391,0.02670249715447426,0.027961162850260735,0.007615186274051666,0.006374843884259462,0.037836045026779175,0.005377067252993584,0.005251992028206587,0.01729544624686241,0.0253793653100729,0.024230360984802246,0.024358250200748444,0.02665041759610176,0.03664481267333031
118,0.03165033832192421,0.03177441284060478,0.032765887677669525,0.03400303050875664,0.043786175549030304,0.025061659514904022,0.0249347984790802,0.026074538007378578,0.027335472404956818,0.007540683727711439,0.006300637032836676,0.03721584752202034,0.0053027356043457985,0.005177620332688093,0.01720639504492283,0.023990949615836143,0.02284051477909088,0.022968584671616554,0.025263141840696335,0.03525303304195404
119,0.030846966430544853,0.030971165746450424,0.03196384757757187,0.03320232778787613,0.04298863932490349,0.024444783106446266,0.024317629635334015,0.025459839031100273,0.026723183691501617,0.007464856840670109,0.006225117947906256,0.03660964220762253,0.005227093584835529,0.0051019382663071156,0.017116112634539604,0.022698067128658295,0.021545926108956337,0.021674202755093575,0.0239716786891222,0.033957600593566895
120,0.03003844991326332,0.030162779614329338,0.03115660324692726,0.03239625692367554,0.04218465834856033,0.023839592933654785,0.023712124675512314,0.024856992065906525,0.0261229258030653,0.0073875365778803825,0.006148115266114473,0.03601762279868126,0.005149969831109047,0.005024774465709925,0.0170242041349411,0.021518524736166,0.020364485681056976,0.020492997020483017,0.022793753072619438,0.032775700092315674
121,0.0292256660759449,0.029350129887461662,0.030344951897859573,0.03158565238118172,0.04137488454580307,0.023243408650159836,0.023115603253245354,0.024263368919491768,0.025532234460115433,0.0073085324838757515,0.0060694352723658085,0.0354362316429615,0.005071165040135384,0.004945932421833277,0.016933204606175423,0.020454030483961105,0.019298002123832703,0.019426757469773293,0.021731000393629074,0.031709395349025726
122,0.028409717604517937,0.028534304350614548,0.029530029743909836,0.03077165223658085,0.04056114703416824,0.02265278995037079,0.022524602711200714,0.0236757043749094,0.02494797669351101,0.007227634079754353,0.0059888651594519615,0.03486534580588341,0.004990460351109505,0.0048651848919689655,0.016841521486639977,0.019492756575345993,0.01833467185497284,0.018463676795363426,0.020771820098161697,0.030745118856430054
123,0.027592012658715248,0.027716713026165962,0.028713244944810867,0.029955660924315453,0.039746180176734924,0.022063838317990303,0.0219352375715971,0.023089978843927383,0.024365928024053574,0.0071446215733885765,0.005906165111809969,0.034298427402973175,0.004907612688839436,0.004782295320183039,0.016747834160923958,0.018617894500494003,0.017457859590649605,0.017587104812264442,0.01989877223968506,0.029866131022572517
124,0.02677425555884838,0.026899056509137154,0.027896303683519363,0.02913939207792282,0.03893299773335457,0.02147267386317253,0.021343635395169258,0.022502170875668526,0.02378200925886631,0.007059392984956503,0.005821099039167166,0.03373119980096817,0.0048223817721009254,0.0046970173716545105,0.016655709594488144,0.01781563088297844,0.016653776168823242,0.016783250495791435,0.019098015502095222,0.029058050364255905
125,0.02595844492316246,0.026083333417773247,0.027081239968538284,0.028325075283646584,0.03812870755791664,0.020875725895166397,0.02074624039232731,0.02190868929028511,0.02319255843758583,0.006971616297960281,0.00573344063013792,0.03315972909331322,0.004734536167234182,0.004609121475368738,0.016562294214963913,0.01707732491195202,0.015913743525743484,0.01604343019425869,0.018360981717705727,0.028313420712947845
126,0.02514699660241604,0.025272052735090256,0.026271246373653412,0.027516620233654976,0.037327371537685394,0.020270150154829025,0.020140210166573524,0.021306602284312248,0.02259456180036068,0.0068821231834590435,0.0056430744007229805,0.03258557245135307,0.004643894266337156,0.00451842462643981,0.016466781497001648,0.016397789120674133,0.015232553705573082,0.01536244060844183,0.017682580277323723,0.027627814561128616
127,0.02434256300330162,0.024467788636684418,0.025468306615948677,0.0267151091247797,0.03653115779161453,0.019654247909784317,0.01952386647462845,0.020694132894277573,0.02198610082268715,0.006790271960198879,0.005549926310777664,0.0320051908493042,0.0045503657311201096,0.004424835089594126,0.016369137912988663,0.015772979706525803,0.014606074430048466,0.014736166223883629,0.01705891452729702,0.026997577399015427
128,0.023548269644379616,0.023673662915825844,0.024675387889146805,0.025923535227775574,0.035742975771427155,0.019028084352612495,0.018897244706749916,0.020071648061275482,0.021368402987718582,0.006695706397294998,0.005454681813716888,0.031414423137903214,0.004454021342098713,0.004328411538153887,0.016268637031316757,0.015198367647826672,0.01402982510626316,0.014160123653709888,0.01648545451462269,0.026418734341859818
129,0.022767705842852592,0.02289324812591076,0.02389609068632126,0.025145305320620537,0.034966565668582916,0.0183938667178154,0.018262531608343124,0.0194412749260664,0.02074260264635086,0.006598501466214657,0.005356885492801666,0.030813399702310562,0.004355146549642086,0.0042294105514883995,0.016165126115083694,0.014668727293610573,0.01349860243499279,0.013629095628857613,0.01595696061849594,0.025885816663503647
130,0.022004904225468636,0.022130586206912994,0.023134401068091393,0.02438504248857498,0.03420538455247879,0.0177557822316885,0.017624003812670708,0.018806638196110725,0.02011203207075596,0.006499029230326414,0.005256914533674717,0.030205637216567993,0.004254247061908245,0.004128356464207172,0.016058770939707756,0.014178453013300896,0.013006745837628841,0.013137430883944035,0.015467919409275055,0.025393007323145866
131,0.021264169365167618,0.02138996496796608,0.022394832223653793,0.023646602407097816,0.033463116735219955,0.017119981348514557,0.016987808048725128,0.018173910677433014,0.019482899457216263,0.0063979169353842735,0.005155450198799372,0.029597166925668716,0.004151951055973768,0.004025917965918779,0.015949690714478493,0.013721775263547897,0.012548566795885563,0.01267943810671568,0.015012470073997974,0.02493482641875744
132,0.020549943670630455,0.020675869658589363,0.021681610494852066,0.0229340773075819,0.03274388238787651,0.016493452712893486,0.016360901296138763,0.017550276592373848,0.018862532451748848,0.0062960004433989525,0.005053380969911814,0.02899409830570221,0.004049185663461685,0.003923025447875261,0.015838269144296646,0.013293401338160038,0.012118790298700333,0.012249835766851902,0.014585222117602825,0.02450490929186344
133,0.019866377115249634,0.0199924036860466,0.02099875546991825,0.022251587361097336,0.03205171972513199,0.015882663428783417,0.01574975997209549,0.016942132264375687,0.01825733669102192,0.006194255314767361,0.0049517168663442135,0.028402237221598625,0.003946993499994278,0.003820727113634348,0.015725256875157356,0.012888706289231777,0.011712842620909214,0.011844049207866192,0.01418151706457138,0.02409766986966133
134,0.01921699196100235,0.01934308558702469,0.02034979686141014,0.021602660417556763,0.03139021247625351,0.015292792581021786,0.015159565024077892,0.016354722902178764,0.01767263188958168,0.006093678995966911,0.004851467441767454,0.027828067541122437,0.00384638924151659,0.0037200406659394503,0.01561139989644289,0.012503936886787415,0.011326976120471954,0.011458326131105423,0.013797521591186523,0.02370855025947094
135,0.0186043418943882,0.018730470910668373,0.01973731815814972,0.02098991535604,0.030762415379285812,0.014727658592164516,0.014594145119190216,0.015791764482855797,0.01711205579340458,0.005995165556669235,0.00475351931527257,0.027275055646896362,0.003748261835426092,0.003621848300099373,0.015497478656470776,0.012136184610426426,0.010958307422697544,0.011089779436588287,0.013430321589112282,0.023334018886089325
136,0.018029674887657166,0.018155816942453384,0.019162610173225403,0.02041471377015114,0.030170120298862457,0.014190535992383957,0.014056835323572159,0.015256070531904697,0.016578027978539467,0.005899428855627775,0.004658562131226063,0.026745740324258804,0.003653279272839427,0.0035268208011984825,0.015384329482913017,0.011783363297581673,0.010604733601212502,0.010736308991909027,0.0130778132006526,0.022971373051404953
137,0.017492830753326416,0.017618969082832336,0.018625544384121895,0.019876934587955475,0.029614385217428207,0.013685056939721107,0.01355135627090931,0.014750674366950989,0.016072815284132957,0.0058069550432264805,0.004567055497318506,0.02624128758907318,0.0035618830006569624,0.003435394959524274,0.015272755175828934,0.011444084346294403,0.010264833457767963,0.010396501049399376,0.01273864321410656,0.022618893533945084
138,0.016992321237921715,0.017118440940976143,0.018124692142009735,0.019375238567590714,0.02909356728196144,0.013214750215411186,0.0130812618881464,0.014278779737651348,0.015599080361425877,0.005718018859624863,0.004479243885725737,0.02576204016804695,0.0034742928110063076,0.003347788704559207,0.015164167620241642,0.011117582209408283,0.009937710128724575,0.010069474577903748,0.012412136420607567,0.02227582037448883
139,0.01652560383081436,0.0166516974568367,0.017657579854130745,0.01890723779797554,0.02860582247376442,0.01278076320886612,0.012647595256567001,0.013842161744832993,0.01515906397253275,0.005632723681628704,0.00439519714564085,0.025306401774287224,0.0033905592281371355,0.0032640527933835983,0.015059728175401688,0.010803349316120148,0.009622802026569843,0.009754672646522522,0.012097897939383984,0.02194271981716156
140,0.01608945243060589,0.016215523704886436,0.017221001908183098,0.01846974343061447,0.02814817801117897,0.012380470521748066,0.012247596867382526,0.013439226895570755,0.014752221293747425,0.005551018286496401,0.004314863588660955,0.02487317845225334,0.0033106126356869936,0.0031841122545301914,0.01495857909321785,0.010501077398657799,0.009319707751274109,0.009451699443161488,0.011795681901276112,0.021619725972414017
141,0.015680404379963875,0.015806443989276886,0.016811534762382507,0.0180593840777874,0.027717655524611473,0.012008742429316044,0.011876075528562069,0.013065542094409466,0.014375230297446251,0.005472767632454634,0.0042380839586257935,0.024461250752210617,0.0032342891208827496,0.003107805736362934,0.014861121773719788,0.010210462845861912,0.00902798492461443,0.009160137735307217,0.011505333706736565,0.02130749262869358
142,0.015295066870748997,0.015421083196997643,0.016425829380750656,0.017672795802354813,0.02731144055724144,0.011660391464829445,0.011527825146913528,0.012716072611510754,0.014023473486304283,0.005397822707891464,0.0041646636091172695,0.024069935083389282,0.0031613882165402174,0.0030349241569638252,0.014766493812203407,0.00993103813380003,0.008747050538659096,0.008879404515028,0.011226552538573742,0.021017014980316162
143,0.014930385164916515,0.015056390315294266,0.01606087014079094,0.017307080328464508,0.02692611888051033,0.011331523768603802,0.011198983527719975,0.012386711314320564,0.01369270496070385,0.005326118785887957,0.004094484727829695,0.023698966950178146,0.0030916971154510975,0.0029652512166649103,0.014675246551632881,0.0096620824187994,0.00847611017525196,0.008608721196651459,0.010958690196275711,0.020739320665597916
144,0.014583743177354336,0.014709747396409512,0.01571403257548809,0.016959544271230698,0.02655923366546631,0.011019713245332241,0.010887134820222855,0.012074952945113182,0.013380330055952072,0.0052572330459952354,0.004027216695249081,0.023350443691015244,0.003024971578270197,0.0028985473327338696,0.014586679637432098,0.009402675554156303,0.008214274421334267,0.008347192779183388,0.010700876824557781,0.020472625270485878
145,0.014252993278205395,0.014379004016518593,0.0153831597417593,0.01662803813815117,0.026208974421024323,0.010723423212766647,0.010590782389044762,0.011778921820223331,0.01308401022106409,0.00519133172929287,0.003962630406022072,0.02302144467830658,0.002960985293611884,0.0028345908503979445,0.014500439167022705,0.00915190763771534,0.007960767485201359,0.008094020187854767,0.010452120564877987,0.020216716453433037
146,0.013936419039964676,0.014062442816793919,0.015066533349454403,0.016310876235365868,0.025873485952615738,0.010441692546010017,0.010308980010449886,0.01149751152843237,0.012802413664758205,0.005128457210958004,0.0039006650913506746,0.02271091751754284,0.002899551996961236,0.0027731775771826506,0.014415916986763477,0.008909071795642376,0.00771526200696826,0.0078488290309906,0.010211453773081303,0.019969500601291656
147,0.01363266259431839,0.013758710585534573,0.014762794598937035,0.01600675657391548,0.02555154077708721,0.010173824615776539,0.01004104409366846,0.01122996211051941,0.012534691952168941,0.005067836027592421,0.0038410001434385777,0.022417400032281876,0.0028404537588357925,0.0027141000609844923,0.014332907274365425,0.008674107491970062,0.0074782827869057655,0.007612073794007301,0.009978340938687325,0.019729653373360634
148,0.01334067527204752,0.01346675120294094,0.014470894820988178,0.015714580193161964,0.025242265313863754,0.0099192438647151,0.009786400943994522,0.010975669138133526,0.01228017546236515,0.005009256768971682,0.0037837123963981867,0.02213984727859497,0.0027834938373416662,0.002657164353877306,0.014251158572733402,0.00844796933233738,0.007251505274325609,0.007385350298136473,0.009753062389791012,0.019496053457260132
