Step,stilted-sweep-20,bright-sweep-19,fast-sweep-18,grateful-sweep-17,fearless-sweep-16,solar-sweep-15,dainty-sweep-14,stellar-sweep-13,bumbling-sweep-12,charmed-sweep-11,flowing-sweep-10,youthful-sweep-9,rose-sweep-6,hopeful-sweep-7,exalted-sweep-8,elated-sweep-4,youthful-sweep-3,azure-sweep-2,easy-sweep-5,quiet-sweep-1
74,0.06146114692091942,0.06146114692091942,0.06146114692091942,0.06146114692091942,0.06146114692091942,0.05664152652025223,0.05664152652025223,0.05664152652025223,0.05664152652025223,0.05664152652025223,0.007683965843170881,0.007683965843170881,0.007683965843170881,0.007683965843170881,0.007683965843170881,0.05809430778026581,0.05809430778026581,0.05809430778026581,0.05809430778026581,0.05809430778026581
75,0.06074380874633789,0.06074380874633789,0.06074380874633789,0.06074380874633789,0.06074380874633789,0.05615104362368584,0.05615104362368584,0.05615104362368584,0.05615104362368584,0.05615104362368584,0.007577001117169857,0.007577001117169857,0.007577001117169857,0.007577001117169857,0.007577001117169857,0.0578024759888649,0.0578024759888649,0.0578024759888649,0.0578024759888649,0.0578024759888649
76,0.060050565749406815,0.060050565749406815,0.060050565749406815,0.060050565749406815,0.060050565749406815,0.05561230331659317,0.05561230331659317,0.05561230331659317,0.05561230331659317,0.05561230331659317,0.007474374026060104,0.007474374026060104,0.007474374026060104,0.007474374026060104,0.007474374026060104,0.05750615894794464,0.05750615894794464,0.05750615894794464,0.05750615894794464,0.05750615894794464
77,0.059377700090408325,0.059377700090408325,0.059377700090408325,0.059377700090408325,0.059377700090408325,0.055012643337249756,0.055012643337249756,0.055012643337249756,0.055012643337249756,0.055012643337249756,0.00737549364566803,0.00737549364566803,0.00737549364566803,0.00737549364566803,0.00737549364566803,0.0572042241692543,0.0572042241692543,0.0572042241692543,0.0572042241692543,0.0572042241692543
78,0.058722224086523056,0.058722224086523056,0.058722224086523056,0.058722224086523056,0.058722224086523056,0.054338518530130386,0.054338518530130386,0.054338518530130386,0.054338518530130386,0.054338518530130386,0.007279719226062298,0.007279719226062298,0.007279719226062298,0.007279719226062298,0.007279719226062298,0.05689569190144539,0.05689569190144539,0.05689569190144539,0.05689569190144539,0.05689569190144539
79,0.058081720024347305,0.058081720024347305,0.058081720024347305,0.058081720024347305,0.058081720024347305,0.05357705429196358,0.05357705429196358,0.05357705429196358,0.05357705429196358,0.05357705429196358,0.007186383008956909,0.007186383008956909,0.007186383008956909,0.007186383008956909,0.007186383008956909,0.05657973513007164,0.05657973513007164,0.05657973513007164,0.05657973513007164,0.05657973513007164
80,0.05745415762066841,0.05745415762066841,0.05745415762066841,0.05745415762066841,0.05745415762066841,0.052718792110681534,0.052718792110681534,0.052718792110681534,0.052718792110681534,0.052718792110681534,0.007094796281307936,0.007094796281307936,0.007094796281307936,0.007094796281307936,0.007094796281307936,0.05625563859939575,0.05625563859939575,0.05625563859939575,0.05625563859939575,0.05625563859939575
81,0.05683773383498192,0.05683773383498192,0.05683773383498192,0.05683773383498192,0.05683773383498192,0.05176176875829697,0.05176176875829697,0.05176176875829697,0.05176176875829697,0.05176176875829697,0.007004256825894117,0.007004256825894117,0.007004256825894117,0.007004256825894117,0.007004256825894117,0.055922769010066986,0.055922769010066986,0.055922769010066986,0.055922769010066986,0.055922769010066986
82,0.05623083561658859,0.05623083561658859,0.05623083561658859,0.05623083561658859,0.05623083561658859,0.05071546137332916,0.05071546137332916,0.05071546137332916,0.05071546137332916,0.05071546137332916,0.006914062425494194,0.006914062425494194,0.006914062425494194,0.006914062425494194,0.006914062425494194,0.055580560117959976,0.055580560117959976,0.055580560117959976,0.055580560117959976,0.055580560117959976
83,0.05563187971711159,0.05563187971711159,0.05563187971711159,0.05563187971711159,0.05563187971711159,0.049602437764406204,0.049602437764406204,0.049602437764406204,0.049602437764406204,0.049602437764406204,0.006823502480983734,0.006823502480983734,0.006823502480983734,0.006823502480983734,0.006823502480983734,0.055228497833013535,0.055228497833013535,0.055228497833013535,0.055228497833013535,0.055228497833013535
84,0.05503932014107704,0.05503932014107704,0.05503932014107704,0.05503932014107704,0.05503932014107704,0.04845524951815605,0.04845524951815605,0.04845524951815605,0.04845524951815605,0.04845524951815605,0.006731911562383175,0.006731911562383175,0.006731911562383175,0.006731911562383175,0.006731911562383175,0.05486606806516647,0.05486606806516647,0.05486606806516647,0.05486606806516647,0.05486606806516647
85,0.05445155128836632,0.05445155128836632,0.05445155128836632,0.05445155128836632,0.05445155128836632,0.04730862379074097,0.04730862379074097,0.04730862379074097,0.04730862379074097,0.04730862379074097,0.006638718768954277,0.006638718768954277,0.006638718768954277,0.006638718768954277,0.006638718768954277,0.05449274554848671,0.05449274554848671,0.05449274554848671,0.05449274554848671,0.05449274554848671
86,0.053866930305957794,0.053866930305957794,0.053866930305957794,0.053866930305957794,0.053866930305957794,0.046190232038497925,0.046190232038497925,0.046190232038497925,0.046190232038497925,0.046190232038497925,0.006543575786054134,0.006543575786054134,0.006543575786054134,0.006543575786054134,0.006543575786054134,0.054108016192913055,0.054108016192913055,0.054108016192913055,0.054108016192913055,0.054108016192913055
87,0.0532836988568306,0.0532836988568306,0.0532836988568306,0.0532836988568306,0.0532836988568306,0.045114219188690186,0.045114219188690186,0.045114219188690186,0.045114219188690186,0.045114219188690186,0.0064465077593922615,0.0064465077593922615,0.0064465077593922615,0.0064465077593922615,0.0064465077593922615,0.05371128395199776,0.05371128395199776,0.05371128395199776,0.05371128395199776,0.05371128395199776
88,0.052700065076351166,0.052700065076351166,0.052700065076351166,0.052700065076351166,0.052700065076351166,0.04408080503344536,0.04408080503344536,0.04408080503344536,0.04408080503344536,0.04408080503344536,0.010723644867539406,0.010723644867539406,0.010723644867539406,0.010723644867539406,0.010723644867539406,0.05330192297697067,0.05330192297697067,0.05330192297697067,0.05330192297697067,0.05330192297697067
89,0.052114151418209076,0.052114151418209076,0.052114151418209076,0.052114151418209076,0.052114151418209076,0.04308684542775154,0.04308684542775154,0.04308684542775154,0.04308684542775154,0.04308684542775154,0.009168177843093872,0.009168177843093872,0.009168177843093872,0.009168177843093872,0.009168177843093872,0.0528792180120945,0.0528792180120945,0.0528792180120945,0.0528792180120945,0.0528792180120945
90,0.051524046808481216,0.051524046808481216,0.051524046808481216,0.051524046808481216,0.051524046808481216,0.0421452634036541,0.0421452634036541,0.0421452634036541,0.0421452634036541,0.0421452634036541,0.008472057990729809,0.008472057990729809,0.008472057990729809,0.008472057990729809,0.008472057990729809,0.05244235694408417,0.05244235694408417,0.05244235694408417,0.05244235694408417,0.05244235694408417
91,0.050927914679050446,0.050927914679050446,0.050927914679050446,0.050927914679050446,0.050927914679050446,0.04127969220280647,0.04127969220280647,0.04127969220280647,0.04127969220280647,0.04127969220280647,0.00802020262926817,0.00802020262926817,0.00802020262926817,0.00802020262926817,0.00802020262926817,0.05199038237333298,0.05199038237333298,0.05199038237333298,0.05199038237333298,0.05199038237333298
92,0.0503239631652832,0.0503239631652832,0.0503239631652832,0.0503239631652832,0.0503239631652832,0.04049062728881836,0.04049062728881836,0.04049062728881836,0.04049062728881836,0.04049062728881836,0.007693115156143904,0.007693115156143904,0.007693115156143904,0.007693115156143904,0.007693115156143904,0.051522161811590195,0.051522161811590195,0.051522161811590195,0.051522161811590195,0.051522161811590195
93,0.04971061646938324,0.04971061646938324,0.04971061646938324,0.04971061646938324,0.04971061646938324,0.0397636778652668,0.0397636778652668,0.0397636778652668,0.0397636778652668,0.0397636778652668,0.007437912281602621,0.007437912281602621,0.007437912281602621,0.007437912281602621,0.007437912281602621,0.05103631317615509,0.05103631317615509,0.05103631317615509,0.05103631317615509,0.05103631317615509
94,0.04908653348684311,0.04908653348684311,0.04908653348684311,0.04908653348684311,0.04908653348684311,0.03908846154808998,0.03908846154808998,0.03908846154808998,0.03908846154808998,0.03908846154808998,0.007226904388517141,0.007226904388517141,0.007226904388517141,0.007226904388517141,0.007226904388517141,0.05053116753697395,0.05053116753697395,0.05053116753697395,0.05053116753697395,0.05053116753697395
95,0.04845070093870163,0.04845070093870163,0.04845070093870163,0.04845070093870163,0.04845070093870163,0.038457222282886505,0.038457222282886505,0.038457222282886505,0.038457222282886505,0.038457222282886505,0.007045753765851259,0.007045753765851259,0.007045753765851259,0.007045753765851259,0.007045753765851259,0.050004635006189346,0.050004635006189346,0.050004635006189346,0.050004635006189346,0.050004635006189346
96,0.04780248552560806,0.04780248552560806,0.04780248552560806,0.04780248552560806,0.04780248552560806,0.03786242753267288,0.03786242753267288,0.03786242753267288,0.03786242753267288,0.03786242753267288,0.00688698748126626,0.00688698748126626,0.00688698748126626,0.00688698748126626,0.00688698748126626,0.04945416375994682,0.04945416375994682,0.04945416375994682,0.04945416375994682,0.04945416375994682
97,0.047141626477241516,0.047141626477241516,0.047141626477241516,0.047141626477241516,0.047141626477241516,0.03729643300175667,0.03729643300175667,0.03729643300175667,0.03729643300175667,0.03729643300175667,0.006746260914951563,0.006746260914951563,0.006746260914951563,0.006746260914951563,0.006746260914951563,0.048876598477363586,0.048876598477363586,0.048876598477363586,0.048876598477363586,0.048876598477363586
98,0.0464683398604393,0.0464683398604393,0.0464683398604393,0.0464683398604393,0.0464683398604393,0.03675178065896034,0.03675178065896034,0.03675178065896034,0.03675178065896034,0.03675178065896034,0.006620480678975582,0.006620480678975582,0.006620480678975582,0.006620480678975582,0.006620480678975582,0.04826805740594864,0.04826805740594864,0.04826805740594864,0.04826805740594864,0.04826805740594864
99,0.04590294137597084,0.0460226908326149,0.04698067158460617,0.04817814379930496,0.057757940143346786,0.036342889070510864,0.03646435588598251,0.0374361127614975,0.03865080326795578,0.048368342220783234,0.00663128262385726,0.0067555163986980915,0.018930459395051003,0.008991731330752373,0.007749389857053757,0.04787200316786766,0.04886486381292343,0.05010594427585602,0.0477478951215744,0.06003456562757492
100,0.04520711675286293,0.04532715678215027,0.046287428587675095,0.04748762026429176,0.05708320438861847,0.03582063689827919,0.03594232723116875,0.03691575303673744,0.03813233971595764,0.04785677790641785,0.006527979392558336,0.006652282550930977,0.01881965808570385,0.00888923928141594,0.007646606769412756,0.047186560928821564,0.048180628567934036,0.04942299798130989,0.04706229642033577,0.05935335159301758
101,0.04450142756104469,0.0446217842400074,0.04558449238538742,0.0467875637114048,0.05639895796775818,0.035300686955451965,0.03542260825634003,0.0363977886736393,0.03761632740497589,0.04734671860933304,0.006432777736335993,0.006557157728821039,0.018715230748057365,0.008794799447059631,0.007551933638751507,0.046452708542346954,0.04744817689061165,0.048692017793655396,0.046328261494636536,0.058623895049095154
102,0.043787043541669846,0.04390770196914673,0.04487278312444687,0.046078626066446304,0.05570507049560547,0.03477822616696358,0.034900374710559845,0.0358772911131382,0.03709777072072029,0.046833913773298264,0.006344049237668514,0.006468493491411209,0.01861630007624626,0.008706674911081791,0.007463660556823015,0.0456620417535305,0.04665900394320488,0.047904424369335175,0.04553739354014397,0.05783846974372864
103,0.043065186589956284,0.04318614304065704,0.04415355622768402,0.045362140983343124,0.05500328168272972,0.034249186515808105,0.034371573477983475,0.035350244492292404,0.03657267987728119,0.04631460830569267,0.0062604667618870735,0.006384972017258406,0.018521495163440704,0.008623547852039337,0.007380469236522913,0.04480443149805069,0.045802999287843704,0.04705016687512398,0.04467956721782684,0.056987740099430084
104,0.04233694449067116,0.0424581915140152,0.04342786595225334,0.04463907703757286,0.05429412052035332,0.033710237592458725,0.0338328592479229,0.034813329577445984,0.03603774681687355,0.04578571766614914,0.00618097186088562,0.006305532995611429,0.018430203199386597,0.00854445155709982,0.007301341742277145,0.043867435306310654,0.044867753982543945,0.046116843819618225,0.043742336332798004,0.05605873838067055
105,0.04160325974225998,0.041724782437086105,0.04269660264253616,0.04391033574938774,0.053578298538923264,0.03315863758325577,0.03328150883316994,0.03426385670900345,0.03549034893512726,0.04524484649300575,0.006104657892137766,0.006229273043572903,0.018341610208153725,0.00846848450601101,0.007225376553833485,0.04283517599105835,0.04383741319179535,0.04508863016963005,0.042709823697805405,0.05503828078508377
106,0.04086483269929886,0.04098662734031677,0.041960522532463074,0.04317666217684746,0.05285707488656044,0.03259226679801941,0.032715391367673874,0.033699650317430496,0.03492829203605652,0.044689636677503586,0.006030786782503128,0.006155448965728283,0.0182547178119421,0.008394858799874783,0.007151803933084011,0.04168594256043434,0.042690444737672806,0.043944358825683594,0.04156029224395752,0.053908560425043106
107,0.04012216255068779,0.0402442142367363,0.041220083832740784,0.04243851825594902,0.05213052034378052,0.03200956806540489,0.03213295340538025,0.03311920166015625,0.034350067377090454,0.044118620455265045,0.005958723369985819,0.0060834335163235664,0.01816893182694912,0.008322961628437042,0.007080004550516605,0.040387559682130814,0.04139529913663864,0.04265298694372177,0.040261492133140564,0.05263816565275192
108,0.03937549516558647,0.03949778154492378,0.0404755175113678,0.041696108877658844,0.05139879509806633,0.031409744173288345,0.03153340518474579,0.03252175450325012,0.033754974603652954,0.04353154078125954,0.005887932144105434,0.0060126869939267635,0.01808381825685501,0.00825226679444313,0.0070094456896185875,0.03889080882072449,0.039902880787849426,0.04116565361618996,0.03876418620347977,0.05118139833211899
109,0.03862486779689789,0.038747381418943405,0.039726875722408295,0.040949493646621704,0.05066289007663727,0.030792811885476112,0.030916744843125343,0.031907226890325546,0.03314283862709999,0.04292753338813782,0.0058179558254778385,0.0059427535161376,0.017998898401856422,0.008182342164218426,0.006939685437828302,0.037141673266887665,0.03815920278429985,0.03942849114537239,0.037014346569776535,0.04948572814464569
110,0.03787018731236458,0.037992924451828,0.03897411376237869,0.0401986688375473,0.049923643469810486,0.03015976771712303,0.030283985659480095,0.031276602298021317,0.032514624297618866,0.04230730980634689,0.005748406518250704,0.005873244255781174,0.017913993448019028,0.008112818002700806,0.006870345212519169,0.035208314657211304,0.036229006946086884,0.03750202804803848,0.03508058190345764,0.047582902014255524
111,0.03711121156811714,0.037234168499708176,0.0382169634103775,0.03944344073534012,0.04917973652482033,0.029512736946344376,0.029637226834893227,0.030631978064775467,0.03187236934900284,0.041672758758068085,0.005678961519151926,0.005803841166198254,0.017828797921538353,0.008043402805924416,0.0068011172115802765,0.03341803699731827,0.03443647921085358,0.03570646047592163,0.033290572464466095,0.045756466686725616
112,0.036347612738609314,0.03647076338529587,0.03745509311556816,0.03868333250284195,0.04843001812696457,0.028854984790086746,0.028979754075407982,0.02997659519314766,0.031219305470585823,0.04102684557437897,0.005609353072941303,0.005734274163842201,0.017742831259965897,0.007973786443471909,0.006731709931045771,0.03184586018323898,0.032863181084394455,0.034131377935409546,0.03171851485967636,0.044155947864055634
113,0.035579025745391846,0.035702355206012726,0.03668815642595291,0.03791823983192444,0.047674261033535004,0.028190739452838898,0.028315771371126175,0.029314644634723663,0.030559606850147247,0.040373463183641434,0.00553935207426548,0.005664312746375799,0.01765589788556099,0.0079037519171834,0.0066619026474654675,0.030331367626786232,0.03134901821613312,0.03261725977063179,0.030203968286514282,0.04263217747211456
114,0.0348050594329834,0.0349285751581192,0.035915814340114594,0.03714752569794655,0.0469118170440197,0.027524901553988457,0.027650196105241776,0.028651023283600807,0.02989814803004265,0.03971739113330841,0.005468770861625671,0.0055937739089131355,0.017567822709679604,0.007833115756511688,0.006591509561985731,0.028819959610700607,0.029838168993592262,0.031106770038604736,0.028692467138171196,0.041114646941423416
115,0.034025393426418304,0.034149084240198135,0.03513764962553978,0.03637082129716873,0.04614228382706642,0.026862461119890213,0.026988012716174126,0.027990734204649925,0.029239950701594353,0.03906426578760147,0.005397452041506767,0.005522494204342365,0.01747840642929077,0.00776171637699008,0.006520370487123728,0.027309896424412727,0.02832862176001072,0.029597502201795578,0.02718232572078705,0.039597343653440475
116,0.03323976695537567,0.033363621681928635,0.03435339406132698,0.035587891936302185,0.04536638408899307,0.026207897812128067,0.026333695277571678,0.027338296175003052,0.028589552268385887,0.03841856122016907,0.005325252190232277,0.005450333934277296,0.017387546598911285,0.0076894136145710945,0.006448343396186829,0.02581486478447914,0.02683403715491295,0.02810308337211609,0.025687221437692642,0.03809346258640289
117,0.03244808688759804,0.032572101801633835,0.03356308862566948,0.03479928523302078,0.044583894312381744,0.025564556941390038,0.025690605863928795,0.026697099208831787,0.027950406074523926,0.037783652544021606,0.005252036731690168,0.005377157591283321,0.01729946956038475,0.0076160733588039875,0.006375292781740427,0.024357926100492477,0.025377707555890083,0.026647105813026428,0.024230193346738815,0.036628201603889465
118,0.031650420278310776,0.03177458047866821,0.03276670351624489,0.03400465473532677,0.043793994933366776,0.02493423782289028,0.025060545653104782,0.02606898732483387,0.027324410155415535,0.037162017077207565,0.005177667830139399,0.005302831064909697,0.01721063442528248,0.007541625760495663,0.006301111541688442,0.022968163713812828,0.02398880384862423,0.025258855894207954,0.022840293124318123,0.035231150686740875
119,0.030847053974866867,0.03097134828567505,0.0319647341966629,0.0332040973007679,0.04299720376729965,0.024317055940628052,0.02444363944232464,0.025454150512814522,0.026711836457252502,0.036554522812366486,0.005101989023387432,0.005227194167673588,0.017120547592639923,0.007465854287147522,0.006225620862096548,0.021673675626516342,0.022695375606417656,0.023966290056705475,0.021545646712183952,0.03393019363284111
120,0.03003854863345623,0.030162980780005455,0.031157569959759712,0.03239818289875984,0.042194023728370667,0.023711537942290306,0.02383841760456562,0.024851158261299133,0.026111286133527756,0.035961128771305084,0.005024828016757965,0.005150076933205128,0.01702890545129776,0.00738859036937356,0.0061486465856432915,0.02049238048493862,0.021515410393476486,0.02278752066195011,0.020364167168736458,0.03274433687329292
121,0.029225772246718407,0.02935034967958927,0.030345996841788292,0.03158774971961975,0.04138511046767235,0.023115001618862152,0.023242201656103134,0.024257374927401543,0.025520283728837967,0.03537847101688385,0.004945989232510328,0.005071278195828199,0.01693805865943432,0.007309645414352417,0.006069997325539589,0.01942608319222927,0.020450638607144356,0.02172420360147953,0.019297655671834946,0.031675487756729126
122,0.02840982936322689,0.0285345409065485,0.029531167820096016,0.030773932114243507,0.04057224839925766,0.02252398058772087,0.022651543840765953,0.02366952784359455,0.02493567205965519,0.034805987030267715,0.004865244496613741,0.004990579094737768,0.01684662327170372,0.007228809408843517,0.005989458411931992,0.01846296712756157,0.01948918029665947,0.020764654502272606,0.01833430305123329,0.030709534883499146
123,0.027592135593295097,0.027716968208551407,0.028714478015899658,0.029958130791783333,0.03975816071033478,0.021934596821665764,0.022062551230192184,0.023083588108420372,0.02435319870710373,0.034237056970596313,0.0047823586501181126,0.004907739348709583,0.01675317995250225,0.007145858369767666,0.0059067909605801105,0.017586378380656242,0.018614212051033974,0.019891392439603806,0.01745748147368431,0.029829615727066994
124,0.026774387806653976,0.02689933218061924,0.02789764106273651,0.029142072424292564,0.038945771753787994,0.021342972293496132,0.02147134393453598,0.022495543584227562,0.02376880869269371,0.03366749733686447,0.004697084426879883,0.004822514485567808,0.016661252826452255,0.007060694042593241,0.005821758881211281,0.01678251288831234,0.017811913043260574,0.019090577960014343,0.0166533961892128,0.02902134880423546
125,0.02595858834683895,0.02608363702893257,0.027082689106464386,0.02832796610891819,0.03814220428466797,0.020745549350976944,0.020874345675110817,0.021901804953813553,0.023178830742836,0.03309336304664612,0.004609191324561834,0.004734676331281662,0.016568049788475037,0.00697298301383853,0.0057341353967785835,0.01604270003736019,0.01707366295158863,0.018353663384914398,0.01591336913406849,0.028277218341827393
126,0.025147149339318275,0.025272374972701073,0.026272796094417572,0.027519695460796356,0.0373416393995285,0.02013949118554592,0.02026871219277382,0.021299436688423157,0.02258027158677578,0.0325169563293457,0.004518498200923204,0.004644040949642658,0.016472704708576202,0.006883529480546713,0.005643800832331181,0.015361740253865719,0.016394272446632385,0.01767553947865963,0.01523219421505928,0.027592653408646584
127,0.024342717602849007,0.024468114599585533,0.02546987496316433,0.026718219742178917,0.03654536232352257,0.019523119553923607,0.019652757793664932,0.0206866804510355,0.021971235051751137,0.03193297237157822,0.004424911458045244,0.004550519399344921,0.016375252977013588,0.006791730411350727,0.005550680216401815,0.014735504984855652,0.01576964557170868,0.017052222043275833,0.014605731703341007,0.026964211836457253
128,0.023548422381281853,0.02367398515343666,0.024676945060491562,0.025926614180207253,0.03575704246759415,0.018896471709012985,0.01902654394507408,0.020063934847712517,0.021352970972657204,0.031338728964328766,0.004328491631895304,0.00445417920127511,0.0162749532610178,0.006697208154946566,0.00545545993372798,0.014159503392875195,0.015195255167782307,0.016479207202792168,0.014029506593942642,0.02638763003051281
129,0.02276785857975483,0.022893568500876427,0.023897631093859673,0.025148365646600723,0.03498055785894394,0.018261728808283806,0.018392270430922508,0.01943327859044075,0.02072659321129322,0.0307343527674675,0.004229492042213678,0.004355309065431356,0.01617160625755787,0.006600037217140198,0.005357681307941675,0.013628529384732246,0.014665876515209675,0.015951242297887802,0.013498310931026936,0.02585727721452713
130,0.022005055099725723,0.022130904719233513,0.023135939612984657,0.024388093501329422,0.03421938419342041,0.017623186111450195,0.017754146829247475,0.01879843696951866,0.020095601677894592,0.0301240012049675,0.0041284398175776005,0.004254411906003952,0.01606534793972969,0.006500584539026022,0.005257719662040472,0.01313692331314087,0.014175888150930405,0.015462768264114857,0.013006482273340225,0.025367191061377525
131,0.021264320239424706,0.021390285342931747,0.022396372631192207,0.02364964969456196,0.03347718343138695,0.01698697730898857,0.01711832731962204,0.018165607005357742,0.01946626603603363,0.029514119029045105,0.00402600085362792,0.0041521149687469006,0.01595628634095192,0.006399472244083881,0.005156255327165127,0.01267898827791214,0.013719510287046432,0.015007915906608105,0.012548333965241909,0.024911828339099884
132,0.020550096407532692,0.020676186308264732,0.02168314903974533,0.022937128320336342,0.03275807201862335,0.016360072419047356,0.016491806134581566,0.017541984096169472,0.01884590834379196,0.028910499066114426,0.00392310693860054,0.004049347247928381,0.015844762325286865,0.006297535728663206,0.005054173059761524,0.012249447405338287,0.013291444629430771,0.014581280760467052,0.012118589133024216,0.024484697729349136
133,0.01986652798950672,0.01999271847307682,0.02100028283894062,0.02225460857152939,0.03206561133265495,0.015748945996165276,0.01588103547692299,0.016933947801589966,0.018240924924612045,0.028319215402007103,0.0038208060432225466,0.003947149030864239,0.015731602907180786,0.006195744965225458,0.0049524856731295586,0.011843724176287651,0.012887067161500454,0.014178195968270302,0.011712671257555485,0.02408025786280632
134,0.01921714097261429,0.019343391060829163,0.020351281389594078,0.0216055940836668,0.03140372037887573,0.015158765017986298,0.015291200950741768,0.016346732154488564,0.0176565982401371,0.027746591717004776,0.003720115404576063,0.003846538718789816,0.015617460012435913,0.0060951015911996365,0.004852199926972389,0.011458063498139381,0.012502613477408886,0.01379482913762331,0.011326839216053486,0.023693973198533058
135,0.01860448345541954,0.01873076520860195,0.019738750532269478,0.020992757752537727,0.030775563791394234,0.014593372121453285,0.014726122841238976,0.01578403078019619,0.01709652692079544,0.027195865288376808,0.003621918149292469,0.003748401300981641,0.015503146685659885,0.0059965020045638084,0.004754207096993923,0.011089579202234745,0.01213518064469099,0.01342825684696436,0.010958202183246613,0.02332223579287529
136,0.01802980899810791,0.018156101927161217,0.01916399784386158,0.02041746862232685,0.03018292598426342,0.014056097716093063,0.014189065434038639,0.015248657204210758,0.016563110053539276,0.026669297367334366,0.0035268848296254873,0.003653408959507942,0.015389528125524521,0.005900664255023003,0.0046591991558671,0.010736164636909962,0.011782621964812279,0.013076297007501125,0.01060465443879366,0.022962408140301704
137,0.01749296486377716,0.017619241029024124,0.018626892939209938,0.019879616796970367,0.029626864939928055,0.013550657778978348,0.01368367113173008,0.014743647538125515,0.016058621928095818,0.026168007403612137,0.0034354538656771183,0.0035620012786239386,0.015277390368282795,0.005808078683912754,0.004567635245621204,0.010396396741271019,0.011443542316555977,0.01273751724511385,0.010264774784445763,0.022612787783145905
138,0.01699244976043701,0.017118707299232483,0.01812601275742054,0.019377855584025383,0.029105747118592262,0.013080609031021595,0.01321345753967762,0.014272203668951988,0.015585733577609062,0.025691859424114227,0.0033478413242846727,0.0034743989817798138,0.015168112702667713,0.00571902422234416,0.004479763098061085,0.010069407522678375,0.011117230169475079,0.012411391362547874,0.009937669150531292,0.022271672263741493
139,0.01652573049068451,0.016651960089802742,0.01765887439250946,0.018909800797700882,0.028617728501558304,0.012646990828216076,0.012779569253325462,0.013836055062711239,0.015146640129387379,0.025239301845431328,0.003264099359512329,0.0033906528260558844,0.015062937512993813,0.0056336079724133015,0.004395654890686274,0.009754642844200134,0.010803182609379292,0.012097521685063839,0.009622780606150627,0.02194024622440338
140,0.016089580953121185,0.016215777024626732,0.017222275957465172,0.01847226358950138,0.02815987542271614,0.012247036211192608,0.012379360385239124,0.013433557003736496,0.014740688726305962,0.024809129536151886,0.0031841523014009,0.0033106941264122725,0.014961057342588902,0.005551784299314022,0.004315261263400316,0.009451705031096935,0.010501082986593246,0.011795649304986,0.009319704957306385,0.02161874994635582
141,0.015680531039834023,0.015806693583726883,0.016812801361083984,0.01806187629699707,0.027729149907827377,0.01187555119395256,0.012007703073322773,0.0130602503195405,0.01436448935419321,0.024400299414992332,0.003107840195298195,0.003234359435737133,0.014862889423966408,0.005473418161273003,0.004238424822688103,0.009160175919532776,0.010210626758635044,0.011505614966154099,0.0090279970318079,0.021307706832885742
142,0.015295188874006271,0.015421334654092789,0.01642708294093609,0.01767527498304844,0.027322757989168167,0.011527332477271557,0.011659413576126099,0.012711095623672009,0.014013400301337242,0.024012155830860138,0.003034953260794282,0.003161447122693062,0.014767568558454514,0.005398363806307316,0.004164950922131538,0.008879472501575947,0.009931341744959354,0.011227111332118511,0.00874707568436861,0.021018007770180702
143,0.01493050716817379,0.015056639909744263,0.016062116250395775,0.017309539020061493,0.026937298476696014,0.011198516935110092,0.011330598033964634,0.012382009997963905,0.013683210127055645,0.02364484965801239,0.0029652754310518503,0.0030917476397007704,0.014675619080662727,0.005326561629772186,0.004094725474715233,0.00860881432890892,0.009662508964538574,0.010959494858980179,0.008476147428154945,0.020740950480103493
144,0.01458386518061161,0.01470999512821436,0.01571527309715748,0.01696198806166649,0.026570312678813934,0.010886690579354763,0.011018834076821804,0.01207049936056137,0.013371349312365055,0.02329973503947258,0.0028985675889998674,0.003025013953447342,0.014586320146918297,0.005257591605186462,0.004027416463941336,0.00834730640053749,0.009403211995959282,0.010701888240873814,0.008214321918785572,0.020474418997764587
145,0.01425311528146267,0.014379249885678291,0.015384393744170666,0.016630474478006363,0.02621997892856598,0.010590361431241035,0.010722588747739792,0.011774695478379726,0.013075489550828934,0.02297407016158104,0.0028346083126962185,0.0029610206838697195,0.014499442651867867,0.0051916129887104034,0.003962797578424215,0.008094152435660362,0.009152531623840332,0.010453305207192898,0.007960823364555836,0.020217664539813995
146,0.01393654104322195,0.014062687754631042,0.015067767351865768,0.016313308849930763,0.025884415954351425,0.010308581404387951,0.010440899059176445,0.011493501253426075,0.012794328853487968,0.022666657343506813,0.0027731929440051317,0.0028995831962674856,0.0144143495708704,0.005128681659698486,0.0039008082821965218,0.00784897617995739,0.00890976469963789,0.010212777182459831,0.007715327199548483,0.019969578832387924
147,0.01363278366625309,0.013758956454694271,0.014764026738703251,0.01600918173789978,0.025562409311532974,0.010040664114058018,0.010173073038458824,0.01122615858912468,0.01252702809870243,0.022376034408807755,0.002714114263653755,0.0028404826298356056,0.014330806210637093,0.005068022757768631,0.003841129830107093,0.007612229790538549,0.008674850687384605,0.009979769587516785,0.007478353101760149,0.019728969782590866
148,0.013340799137949944,0.01346699707210064,0.014472129754722118,0.015717005357146263,0.025253083556890488,0.00978604145348072,0.009918533265590668,0.010972066782414913,0.012272920459508896,0.02210112288594246,0.002657178323715925,0.0027835227083414793,0.014248613268136978,0.0050094248726964,0.0037838369607925415,0.007385512813925743,0.008448746055364609,0.00975455716252327,0.0072515783831477165,0.01949458010494709
