Step,fresh-sweep-20,lively-sweep-19,soft-sweep-18,hopeful-sweep-17,charmed-sweep-16,polar-sweep-15,sandy-sweep-14,toasty-sweep-13,brisk-sweep-12,fluent-sweep-11,zesty-sweep-10,restful-sweep-9,true-sweep-8,genial-sweep-7,revived-sweep-6,elated-sweep-5,glamorous-sweep-4,bright-sweep-3,swept-sweep-2,iconic-sweep-1
73,0.12165223807096481,0.12165223807096481,0.12165223807096481,0.12165223807096481,0.12165223807096481,0.0011077881790697575,0.0011077881790697575,0.0011077881790697575,0.0011077881790697575,0.0011077881790697575,0.000965129875112325,0.000965129875112325,0.000965129875112325,0.000965129875112325,0.000965129875112325,0.0007634935318492353,0.0007634935318492353,0.0007634935318492353,0.0007634935318492353,0.0007634935318492353
74,0.12117928266525269,0.12117928266525269,0.12117928266525269,0.12117928266525269,0.12117928266525269,0.0010852289851754904,0.0010852289851754904,0.0010852289851754904,0.0010852289851754904,0.0010852289851754904,0.0009285765700042248,0.0009285765700042248,0.0009285765700042248,0.0009285765700042248,0.0009285765700042248,0.0007455537561327219,0.0007455537561327219,0.0007455537561327219,0.0007455537561327219,0.0007455537561327219
75,0.12070917338132858,0.12070917338132858,0.12070917338132858,0.12070917338132858,0.12070917338132858,0.0010661862324923277,0.0010661862324923277,0.0010661862324923277,0.0010661862324923277,0.0010661862324923277,0.000896176032256335,0.000896176032256335,0.000896176032256335,0.000896176032256335,0.000896176032256335,0.0007283966988325119,0.0007283966988325119,0.0007283966988325119,0.0007283966988325119,0.0007283966988325119
76,0.12024148553609848,0.12024148553609848,0.12024148553609848,0.12024148553609848,0.12024148553609848,0.0010495742317289114,0.0010495742317289114,0.0010495742317289114,0.0010495742317289114,0.0010495742317289114,0.0008673002594150603,0.0008673002594150603,0.0008673002594150603,0.0008673002594150603,0.0008673002594150603,0.000711972767021507,0.000711972767021507,0.000711972767021507,0.000711972767021507,0.000711972767021507
77,0.11977582424879074,0.11977582424879074,0.11977582424879074,0.11977582424879074,0.11977582424879074,0.0010346658527851105,0.0010346658527851105,0.0010346658527851105,0.0010346658527851105,0.0010346658527851105,0.0008414314361289144,0.0008414314361289144,0.0008414314361289144,0.0008414314361289144,0.0008414314361289144,0.0006962371408008039,0.0006962371408008039,0.0006962371408008039,0.0006962371408008039,0.0006962371408008039
78,0.1193118765950203,0.1193118765950203,0.1193118765950203,0.1193118765950203,0.1193118765950203,0.0010209840256720781,0.0010209840256720781,0.0010209840256720781,0.0010209840256720781,0.0010209840256720781,0.0008181325974874198,0.0008181325974874198,0.0008181325974874198,0.0008181325974874198,0.0008181325974874198,0.0006811526254750788,0.0006811526254750788,0.0006811526254750788,0.0006811526254750788,0.0006811526254750788
79,0.11884931474924088,0.11884931474924088,0.11884931474924088,0.11884931474924088,0.11884931474924088,0.0010082183871418238,0.0010082183871418238,0.0010082183871418238,0.0010082183871418238,0.0010082183871418238,0.0007970473961904645,0.0007970473961904645,0.0007970473961904645,0.0007970473961904645,0.0007970473961904645,0.0006666851113550365,0.0006666851113550365,0.0006666851113550365,0.0006666851113550365,0.0006666851113550365
80,0.11838783323764801,0.11838783323764801,0.11838783323764801,0.11838783323764801,0.11838783323764801,0.0009961685864254832,0.0009961685864254832,0.0009961685864254832,0.0009961685864254832,0.0009961685864254832,0.0007778720464557409,0.0007778720464557409,0.0007778720464557409,0.0007778720464557409,0.0007778720464557409,0.0006528047961182892,0.0006528047961182892,0.0006528047961182892,0.0006528047961182892,0.0006528047961182892
81,0.11792711168527603,0.11792711168527603,0.11792711168527603,0.11792711168527603,0.11792711168527603,0.0009847048204392195,0.0009847048204392195,0.0009847048204392195,0.0009847048204392195,0.0009847048204392195,0.0007603481644764543,0.0007603481644764543,0.0007603481644764543,0.0007603481644764543,0.0007603481644764543,0.000639486126601696,0.000639486126601696,0.000639486126601696,0.000639486126601696,0.000639486126601696
82,0.11746688187122345,0.11746688187122345,0.11746688187122345,0.11746688187122345,0.11746688187122345,0.0009737420477904379,0.0009737420477904379,0.0009737420477904379,0.0009737420477904379,0.0009737420477904379,0.0007442603236995637,0.0007442603236995637,0.0007442603236995637,0.0007442603236995637,0.0007442603236995637,0.0006267051212489605,0.0006267051212489605,0.0006267051212489605,0.0006267051212489605,0.0006267051212489605
83,0.11700686067342758,0.11700686067342758,0.11700686067342758,0.11700686067342758,0.11700686067342758,0.0009632233413867652,0.0009632233413867652,0.0009632233413867652,0.0009632233413867652,0.0009632233413867652,0.0007294300012290478,0.0007294300012290478,0.0007294300012290478,0.0007294300012290478,0.0007294300012290478,0.000614441349171102,0.000614441349171102,0.000614441349171102,0.000614441349171102,0.000614441349171102
84,0.11654676496982574,0.11654676496982574,0.11654676496982574,0.11654676496982574,0.11654676496982574,0.0009531055111438036,0.0009531055111438036,0.0009531055111438036,0.0009531055111438036,0.0009531055111438036,0.0007157014915719628,0.0007157014915719628,0.0007157014915719628,0.0007157014915719628,0.0007157014915719628,0.0006026755436323583,0.0006026755436323583,0.0006026755436323583,0.0006026755436323583,0.0006026755436323583
85,0.11608634889125824,0.11608634889125824,0.11608634889125824,0.11608634889125824,0.11608634889125824,0.00094336032634601,0.00094336032634601,0.00094336032634601,0.00094336032634601,0.00094336032634601,0.0007029473199509084,0.0007029473199509084,0.0007029473199509084,0.0007029473199509084,0.0007029473199509084,0.0005913901841267943,0.0005913901841267943,0.0005913901841267943,0.0005913901841267943,0.0005913901841267943
86,0.11562531441450119,0.11562531441450119,0.11562531441450119,0.11562531441450119,0.11562531441450119,0.0009339620009995997,0.0009339620009995997,0.0009339620009995997,0.0009339620009995997,0.0009339620009995997,0.0006910602678544819,0.0006910602678544819,0.0006910602678544819,0.0006910602678544819,0.0006910602678544819,0.0005805696127936244,0.0005805696127936244,0.0005805696127936244,0.0005805696127936244,0.0005805696127936244
87,0.11516334861516953,0.11516334861516953,0.11516334861516953,0.11516334861516953,0.11516334861516953,0.0009248898713849485,0.0009248898713849485,0.0009248898713849485,0.0009248898713849485,0.0009248898713849485,0.0006799438269808888,0.0006799438269808888,0.0006799438269808888,0.0006799438269808888,0.0006799438269808888,0.0005701985792256892,0.0005701985792256892,0.0005701985792256892,0.0005701985792256892,0.0005701985792256892
88,0.11470014601945877,0.11470014601945877,0.11470014601945877,0.11470014601945877,0.11470014601945877,0.0009161254274658859,0.0009161254274658859,0.0009161254274658859,0.0009161254274658859,0.0009161254274658859,0.0006695216288790107,0.0006695216288790107,0.0006695216288790107,0.0006695216288790107,0.0006695216288790107,0.0005602616001851857,0.0005602616001851857,0.0005602616001851857,0.0005602616001851857,0.0005602616001851857
89,0.11423542350530624,0.11423542350530624,0.11423542350530624,0.11423542350530624,0.11423542350530624,0.0009076466085389256,0.0009076466085389256,0.0009076466085389256,0.0009076466085389256,0.0009076466085389256,0.0006597249885089695,0.0006597249885089695,0.0006597249885089695,0.0006597249885089695,0.0006597249885089695,0.0005507459864020348,0.0005507459864020348,0.0005507459864020348,0.0005507459864020348,0.0005507459864020348
90,0.11376883834600449,0.11376883834600449,0.11376883834600449,0.11376883834600449,0.11376883834600449,0.0008994385716505349,0.0008994385716505349,0.0008994385716505349,0.0008994385716505349,0.0008994385716505349,0.0006504957564175129,0.0006504957564175129,0.0006504957564175129,0.0006504957564175129,0.0006504957564175129,0.0005416374187916517,0.0005416374187916517,0.0005416374187916517,0.0005416374187916517,0.0005416374187916517
91,0.11330007016658783,0.11330007016658783,0.11330007016658783,0.11330007016658783,0.11330007016658783,0.0008914807694964111,0.0008914807694964111,0.0008914807694964111,0.0008914807694964111,0.0008914807694964111,0.0006417840486392379,0.0006417840486392379,0.0006417840486392379,0.0006417840486392379,0.0006417840486392379,0.0005329230916686356,0.0005329230916686356,0.0005329230916686356,0.0005329230916686356,0.0005329230916686356
92,0.11282876878976822,0.11282876878976822,0.11282876878976822,0.11282876878976822,0.11282876878976822,0.0008837546338327229,0.0008837546338327229,0.0008837546338327229,0.0008837546338327229,0.0008837546338327229,0.0006335446378216147,0.0006335446378216147,0.0006335446378216147,0.0006335446378216147,0.0006335446378216147,0.0005245895590633154,0.0005245895590633154,0.0005245895590633154,0.0005245895590633154,0.0005245895590633154
93,0.112354576587677,0.112354576587677,0.112354576587677,0.112354576587677,0.112354576587677,0.0008762452052906156,0.0008762452052906156,0.0008762452052906156,0.0008762452052906156,0.0008762452052906156,0.0006257386994548142,0.0006257386994548142,0.0006257386994548142,0.0006257386994548142,0.0006257386994548142,0.0005166240152902901,0.0005166240152902901,0.0005166240152902901,0.0005166240152902901,0.0005166240152902901
94,0.11187717318534851,0.11187717318534851,0.11187717318534851,0.11187717318534851,0.11187717318534851,0.0008689325186423957,0.0008689325186423957,0.0008689325186423957,0.0008689325186423957,0.0008689325186423957,0.0006183289224281907,0.0006183289224281907,0.0006183289224281907,0.0006183289224281907,0.0006183289224281907,0.0005090137128718197,0.0005090137128718197,0.0005090137128718197,0.0005090137128718197,0.0005090137128718197
95,0.11139616370201111,0.11139616370201111,0.11139616370201111,0.11139616370201111,0.11139616370201111,0.0008617997518740594,0.0008617997518740594,0.0008617997518740594,0.0008617997518740594,0.0008617997518740594,0.0006112857372500002,0.0006112857372500002,0.0006112857372500002,0.0006112857372500002,0.0006112857372500002,0.0005017459625378251,0.0005017459625378251,0.0005017459625378251,0.0005017459625378251,0.0005017459625378251
96,0.11091116815805435,0.11091116815805435,0.11091116815805435,0.11091116815805435,0.11091116815805435,0.0008548304322175682,0.0008548304322175682,0.0008548304322175682,0.0008548304322175682,0.0008548304322175682,0.0006045786431059241,0.0006045786431059241,0.0006045786431059241,0.0006045786431059241,0.0006045786431059241,0.0004948085406795144,0.0004948085406795144,0.0004948085406795144,0.0004948085406795144,0.0004948085406795144
97,0.11042185872793198,0.11042185872793198,0.11042185872793198,0.11042185872793198,0.11042185872793198,0.0008480054675601423,0.0008480054675601423,0.0008480054675601423,0.0008480054675601423,0.0008480054675601423,0.0005981813301332295,0.0005981813301332295,0.0005981813301332295,0.0005981813301332295,0.0005981813301332295,0.00048818858340382576,0.00048818858340382576,0.00048818858340382576,0.00048818858340382576,0.00048818858340382576
98,0.10992783308029175,0.10992783308029175,0.10992783308029175,0.10992783308029175,0.10992783308029175,0.0008413104224018753,0.0008413104224018753,0.0008413104224018753,0.0008413104224018753,0.0008413104224018753,0.0005920699331909418,0.0005920699331909418,0.0005920699331909418,0.0005920699331909418,0.0005920699331909418,0.00048187340144068,0.00048187340144068,0.00048187340144068,0.00048187340144068,0.00048187340144068
99,0.10952291637659073,0.10961712151765823,0.11037076264619827,0.11131280660629272,0.11884920299053192,0.000935361604206264,0.001035995432175696,0.001841065939515829,0.002847403986379504,0.010898107662796974,0.0006825094460509717,0.0007787990616634488,0.0015491163358092308,0.0025120130740106106,0.010215185582637787,0.0005689137615263462,0.0006619762862101197,0.0014064768329262733,0.002337102545425296,0.009782107546925545
100,0.10901830345392227,0.10911250114440918,0.10986609011888504,0.11080803722143173,0.11834229528903961,0.0009288430446758866,0.001029440900310874,0.0018341048853471875,0.002839641645550728,0.010872279293835163,0.0006769038736820221,0.0007731930236332119,0.0015433396911248565,0.0025056202430278063,0.010187913663685322,0.0005631379317492247,0.0006561563932336867,0.0013999654911458492,0.0023288752418011427,0.009726651944220066
101,0.10850783437490463,0.10860203951597214,0.10935552418231964,0.1102972999215126,0.11782868951559067,0.0009224015520885587,0.0010229572653770447,0.0018271540757268667,0.002831767313182354,0.010843534953892231,0.0006715182098560035,0.0007678039837628603,0.001537734642624855,0.002499266294762492,0.01015740167349577,0.0005576296825893223,0.0006506015779450536,0.0013936420436948538,0.002320601139217615,0.009663937613368034
102,0.10799112170934677,0.10808530449867249,0.10883867740631104,0.10978025197982788,0.11730852723121643,0.0009160259505733848,0.0010165387066081166,0.0018202573992311954,0.002823932096362114,0.010814662091434002,0.0006663340609520674,0.0007626158185303211,0.0015323213301599026,0.002493085339665413,0.010127244517207146,0.000552379700820893,0.000645305379293859,0.0013875785516574979,0.0023125805892050266,0.009602181613445282
103,0.10746777057647705,0.10756192356348038,0.10831516981124878,0.10925652086734772,0.11678144335746765,0.0009097031434066594,0.0010101714869961143,0.0018133994890376925,0.0028161173686385155,0.010785494931042194,0.0006613344303332269,0.0007576123462058604,0.0015270821750164032,0.0024870557244867086,0.01009671576321125,0.0005473762867040932,0.0006402565049938858,0.0013817610451951623,0.0023047886788845062,0.009541811421513557
104,0.10693740844726562,0.10703154653310776,0.10778461396694183,0.10872571915388107,0.11624708026647568,0.0009034198010340333,0.0010038429172709584,0.0018065683543682098,0.0028083068318665028,0.010755947791039944,0.0006565036601386964,0.0007527761626988649,0.0015219999477267265,0.0024811583571135998,0.01006573997437954,0.0005426088464446366,0.0006354439537972212,0.0013761766022071242,0.0022972074802964926,0.009485846385359764
105,0.10639963299036026,0.1064937636256218,0.10724665224552155,0.1081874743103981,0.11570508778095245,0.0008971645147539675,0.000997541006654501,0.0017997522372752428,0.0028004893101751804,0.010725981555879116,0.0006518266163766384,0.0007480931817553937,0.0015170597471296787,0.0024753776378929615,0.010034225881099701,0.0005380666698329151,0.0006308574229478836,0.0013708138139918447,0.0022898223251104355,0.009431595914065838
106,0.10585407167673111,0.10594817996025085,0.10670088231563568,0.10764139145612717,0.11515509337186813,0.0008909261669032276,0.0009912552777677774,0.001792939379811287,0.002792653162032366,0.010695564560592175,0.0006472897948697209,0.000743549782782793,0.0015122483018785715,0.002469699364155531,0.01000217255204916,0.000533739454112947,0.0006264860276132822,0.0013656611554324627,0.0022826187778264284,0.00937667116522789
107,0.10530036687850952,0.10539445281028748,0.1061469316482544,0.10708712041378021,0.11459676921367645,0.0008846942218951881,0.0009849751368165016,0.0017861207015812397,0.002784788142889738,0.010664679110050201,0.000642880448140204,0.0007391332183033228,0.0015075524570420384,0.002464136341586709,0.009969526901841164,0.0005296171875670552,0.0006223201053217053,0.001360708149150014,0.0022755833342671394,0.009324168786406517
108,0.10473813116550446,0.10483218729496002,0.105584517121315,0.10652448236942291,0.1140308603644371,0.000878460006788373,0.0009786912705749273,0.0017792864236980677,0.002776885638013482,0.010633314959704876,0.0006385868764482439,0.0007348315557464957,0.0015029606875032187,0.002458676928654313,0.009936267510056496,0.0005256904987618327,0.0006183504592627287,0.001355944899842143,0.002268704352900386,0.009275352582335472
109,0.10416698455810547,0.10426103323698044,0.10501325130462646,0.10595305263996124,0.11345640569925308,0.0008722139173187315,0.0009723944822326303,0.0017724286299198866,0.0027689379639923573,0.010601458139717579,0.0006343985442072153,0.0007306345505639911,0.001498462283052504,0.0024532885290682316,0.009902363643050194,0.0005219504237174988,0.0006145674269646406,0.001351361395791173,0.002261970890685916,0.009225834161043167
110,0.10358655452728271,0.10368060320615768,0.10443270951509476,0.10537232458591461,0.11287258565425873,0.0008659488521516323,0.0009660781943239272,0.0017655410338193178,0.0027609379030764103,0.010569100268185139,0.0006303061381913722,0.0007265321328304708,0.0014940476976335049,0.002447959966957569,0.009867791086435318,0.0005183882894925773,0.0006109626265242696,0.0013469484401866794,0.002255399711430073,0.009175521321594715
111,0.10299648344516754,0.10309051722288132,0.10384251922369003,0.10478195548057556,0.11227907240390778,0.0008596580009907484,0.0009597348980605602,0.001758615835569799,0.0027528791688382626,0.010536231100559235,0.0006263009854592383,0.0007225158624351025,0.0014897087821736932,0.0024426805321127176,0.009832549840211868,0.0005149958305992186,0.0006075279088690877,0.0013426969526335597,0.002248958917334676,0.009124181233346462
112,0.1023963987827301,0.10249043256044388,0.10324230045080185,0.10418158024549484,0.11167552322149277,0.0008533361833542585,0.0009533596457913518,0.0017516484949737787,0.0027447566390037537,0.010502846911549568,0.0006223739474080503,0.0007185781723819673,0.0014854366891086102,0.0024374439381062984,0.009796563535928726,0.000511765421833843,0.0006042552995495498,0.0013385987840592861,0.0022427064832299948,0.009071888402104378
113,0.10178596526384354,0.10187997668981552,0.10263175517320633,0.1035708338022232,0.11106164753437042,0.0008469778695143759,0.000946946965996176,0.001744633773341775,0.0027365644928067923,0.010468942113220692,0.0006185193196870387,0.0007147120777517557,0.001481225248426199,0.0024322429671883583,0.009759876877069473,0.0005086893797852099,0.0006011377554386854,0.0013346454361453652,0.002236694796010852,0.00901973806321621
114,0.1011648029088974,0.10125881433486938,0.10201048851013184,0.10294939577579498,0.11043711006641388,0.0008405782282352448,0.0009404931915923953,0.00173756736330688,0.0027283011004328728,0.010434511117637157,0.0006147306994535029,0.0007109110010787845,0.0014770678244531155,0.0024270706344395876,0.009724325500428677,0.0005057610105723143,0.0005981678259558976,0.0013308298075571656,0.002230824902653694,0.008968099020421505
115,0.10053257644176483,0.10062658041715622,0.10137815028429031,0.10231690108776093,0.10980161279439926,0.0008341348730027676,0.0009339944808743894,0.0017304467037320137,0.0027199620380997658,0.010399548336863518,0.000611002033110708,0.0007071698782965541,0.0014729592949151993,0.002421921119093895,0.009692853316664696,0.0005029735038988292,0.0005953388754278421,0.0013271458446979523,0.0022250618785619736,0.00891546718776226
116,0.09988894313573837,0.09998293966054916,0.10073442757129669,0.10167303681373596,0.10915486514568329,0.0008276442531496286,0.0009274473413825035,0.0017232695827260613,0.0027115445118397474,0.010364207439124584,0.0006073291879147291,0.0007034838781692088,0.001468905247747898,0.0024167890660464764,0.009660749696195126,0.0005003210389986634,0.0005926454323343933,0.0013235899386927485,0.002219646703451872,0.00886169821023941
117,0.09923359006643295,0.09932757169008255,0.10007898509502411,0.10101746022701263,0.10849656909704208,0.0008211039239540696,0.0009208506089635193,0.001716033322736621,0.002703048288822174,0.010329033248126507,0.000603707623668015,0.0006998485187068582,0.0014648964861407876,0.0024116705171763897,0.00962793454527855,0.0004977979697287083,0.0005900819087401032,0.0013201498659327626,0.0022144224494695663,0.008806698024272919
118,0.09856614470481873,0.09866014868021011,0.0994115099310875,0.10034991055727005,0.10782647132873535,0.000814513536170125,0.0009142025955952704,0.0017087372252717614,0.0026944722048938274,0.01029337290674448,0.0006001341389492154,0.0006962608895264566,0.0014609257923439145,0.002406560815870762,0.009594403207302094,0.0004953980096615851,0.0005876418435946107,0.0013168194564059377,0.00220928224734962,0.008750485256314278
119,0.09788636863231659,0.09798037260770798,0.09873171150684357,0.09967003017663956,0.1071443036198616,0.0008078717510215938,0.000907503068447113,0.001701380591839552,0.002685814630240202,0.010258265770971775,0.000596605590544641,0.0006927173817530274,0.0014569901395589113,0.0024014576338231564,0.009560071863234043,0.0004931161529384553,0.0005853194161318243,0.001313592423684895,0.0022042153868824244,0.008692984469234943
120,0.0971938893198967,0.09728790074586868,0.09803923964500427,0.09897753596305847,0.10644978284835815,0.0008011785103008151,0.0009007514454424381,0.0016939634224399924,0.002677076030522585,0.01022281963378191,0.0005931197665631771,0.000689215783495456,0.0014530869666486979,0.0023963581770658493,0.009524957276880741,0.000490947044454515,0.0005831099115312099,0.0013105127727612853,0.0021992081310600042,0.008634134195744991
121,0.09648846089839935,0.09658245742321014,0.09733384102582932,0.09827214479446411,0.10574270039796829,0.0007944338140077889,0.0008939481340348721,0.0016864865319803357,0.0026682585012167692,0.010186883620917797,0.000589674455113709,0.0006857545813545585,0.0014492140617221594,0.002391259418800473,0.00948900543153286,0.00048888596938923,0.0005810083821415901,0.0013075413880869746,0.002194258151575923,0.008573830127716064
122,0.09576976299285889,0.09586377441883087,0.09661522507667542,0.0975535586476326,0.10502280294895172,0.0007876387098804116,0.0008870939491316676,0.0016789508517831564,0.002659361343830824,0.01015046238899231,0.0005862683756276965,0.0006823323201388121,0.0014453697949647903,0.0023861585650593042,0.009452314116060734,0.0004869283293373883,0.0005790101131424308,0.0013046640669927,0.002189348917454481,0.008512159809470177
123,0.095037542283535,0.09513156861066818,0.09588312357664108,0.09682153165340424,0.10428986698389053,0.0007807944202795625,0.0008801898802630603,0.001671357313171029,0.0026503882836550474,0.010113535448908806,0.0005829002475365996,0.0006789473700337112,0.0014415538171306252,0.0023810560815036297,0.009414685890078545,0.00048506964230909944,0.0005771106807515025,0.001301927026361227,0.002184479497373104,0.008448776789009571
124,0.09429150819778442,0.0943855568766594,0.09513723850250244,0.09607579559087753,0.10354369133710861,0.0007739025168120861,0.0008732376154512167,0.0016637088265269995,0.002641339786350727,0.01007610559463501,0.000579569605179131,0.0006755995564162731,0.001437764149159193,0.0023759484756737947,0.009376929141581059,0.0004833056591451168,0.0005753058940172195,0.0012993350392207503,0.002179644303396344,0.008384102024137974
125,0.09353142231702805,0.0936255007982254,0.09437733888626099,0.09531611204147339,0.10278404504060745,0.0007669652113690972,0.0008662400068715215,0.0016560072544962168,0.002632219810038805,0.010038195177912712,0.0005762759246863425,0.0006722883554175496,0.0014340011402964592,0.002370838075876236,0.009339114651083946,0.0004816321306861937,0.0005735913291573524,0.0012968417722731829,0.002174903405830264,0.008321378380060196
126,0.09275701642036438,0.09285112470388412,0.09360319375991821,0.09454222023487091,0.10201072692871094,0.0007599850068800151,0.0008591989753767848,0.0016482556238770485,0.0026230309158563614,0.00999991875141859,0.0005730196717195213,0.0006690139416605234,0.001430264674127102,0.0023657192941755056,0.009300562553107738,0.0004800448368769139,0.0005719627952203155,0.0012944311602041125,0.0021702933590859175,0.008259564638137817
127,0.09196805208921432,0.09206219762563705,0.09281457960605621,0.09375398606061935,0.10122383385896683,0.0007529648719355464,0.0008521176059730351,0.0016404573107138276,0.0026137768290936947,0.00996258482336998,0.0005698006134480238,0.0006657764315605164,0.001426554168574512,0.002360596787184477,0.009262124076485634,0.000478539674077183,0.0005704162758775055,0.0012921245070174336,0.002165802288800478,0.008196043781936169
128,0.09116429090499878,0.09125849604606628,0.09201129525899887,0.09295115619897842,0.10042350739240646,0.0007459078915417194,0.0008449992164969444,0.0016326152253895998,0.0026044612750411034,0.009926620870828629,0.0005666195647791028,0.0006625764654017985,0.0014228707877919078,0.002355467062443495,0.009223232045769691,0.00047711250954307616,0.0005689476965926588,0.0012898859567940235,0.002161493292078376,0.008130909875035286
129,0.09034551680088043,0.09043977409601212,0.09119302779436111,0.09213342517614365,0.09960906207561493,0.0007388172671198845,0.0008378474740311503,0.001624734839424491,0.0025950889103114605,0.009893720038235188,0.0005634771077893674,0.0006594147998839617,0.0014192142989486456,0.0023503312841057777,0.009184474125504494,0.0004757596179842949,0.0005675530410371721,0.0012877080589532852,0.002157221781089902,0.008065205067396164
130,0.08951151371002197,0.08960583806037903,0.09035959839820862,0.09130062907934189,0.09878033399581909,0.000731698062736541,0.0008306663949042559,0.0016168192960321903,0.002585664391517639,0.009860297664999962,0.0005603746394626796,0.0006562925409525633,0.0014155867975205183,0.0023451901506632566,0.009144879877567291,0.0004744766920339316,0.0005662281764671206,0.0012855876702815294,0.002152959583327174,0.008006599731743336
131,0.08866208046674728,0.08875647932291031,0.08951082080602646,0.09045255184173584,0.09793716669082642,0.0007245534216053784,0.0008234604611061513,0.0016088737174868584,0.0025761928409337997,0.009826239198446274,0.0005573130329139531,0.0006532107945531607,0.001411987585015595,0.002340043429285288,0.009104369208216667,0.00047326303320005536,0.0005649712984450161,0.0012835200177505612,0.0021487034391611814,0.00794947613030672
132,0.08779706060886383,0.08789155632257462,0.08864651620388031,0.08958903700113297,0.09707940369844437,0.0007173888152465224,0.0008162340382114053,0.0016009032260626554,0.00256667984649539,0.009791597723960876,0.0005542938597500324,0.0006501711905002594,0.0014084188733249903,0.0023348883260041475,0.009062878787517548,0.00047212193021550775,0.0005638003349304199,0.001281512319110334,0.0021444507874548435,0.007892388850450516
133,0.08691626042127609,0.08701083064079285,0.08776651322841644,0.08870989084243774,0.096206896007061,0.0007102085510268807,0.0008089924813248217,0.0015929134096950293,0.0025571309961378574,0.00975630059838295,0.0005513184005394578,0.0006471748929470778,0.0014048813609406352,0.0023297304287552834,0.009021442383527756,0.0004710380162578076,0.0005626862403005362,0.0012796387309208512,0.002140326425433159,0.007835247553884983
134,0.08601950854063034,0.08611419796943665,0.08687063306570053,0.08781494200229645,0.095319464802742,0.0007030183915048838,0.0008017407963052392,0.0015849093906581402,0.002547553740441799,0.00972041953355074,0.0005483885179273784,0.0006442233570851386,0.0014013766776770353,0.0023245657794177532,0.008979064412415028,0.00047000707127153873,0.0005616237758658826,0.001277806586585939,0.0021362167317420244,0.007779383100569248
135,0.08510670065879822,0.08520148694515228,0.08595875650644302,0.08690410107374191,0.09441695362329483,0.0006958240992389619,0.0007944852113723755,0.0015768983867019415,0.002537953434512019,0.00968383438885212,0.0005455058417282999,0.0006413188530132174,0.0013979063369333744,0.0023193969391286373,0.008935737423598766,0.00046902510803192854,0.0005606091581285,0.0012759974924847484,0.002132061403244734,0.007722743786871433
136,0.0841776430606842,0.08427254855632782,0.08503065258264542,0.08597709238529205,0.09349925816059113,0.0006886312621645629,0.000787231489084661,0.0015688866842538118,0.002528337761759758,0.00964659359306097,0.0005426718853414059,0.0006384626612998545,0.0013944717356935143,0.002314226469025016,0.008891511708498001,0.00046808848856016994,0.0005596463452093303,0.0012742083054035902,0.0021278613712638617,0.007667392026633024
137,0.08323220163583755,0.08332721889019012,0.08408623933792114,0.08503386378288269,0.09256626665592194,0.0006814463995397091,0.0007799860322847962,0.0015608810354024172,0.002518713241443038,0.009608722291886806,0.0005398888024501503,0.0006356568192131817,0.001391073688864708,0.0023090513423085213,0.008847746066749096,0.00046719316742382944,0.0005587568157352507,0.0012724337866529822,0.0021236019674688578,0.007611417677253485
138,0.0822702944278717,0.08236543089151382,0.08312544226646423,0.08407429605722427,0.09161779284477234,0.0006742757395841181,0.0007727556512691081,0.001552889123558998,0.002509088721126318,0.00957009382545948,0.0005371585139073431,0.0006329030729830265,0.0013877148739993572,0.002304399386048317,0.00880513247102499,0.00046633544843643904,0.0005579078570008278,0.0012706690467894077,0.002119282726198435,0.007554433774203062
139,0.08129182457923889,0.08138708025217056,0.08214813470840454,0.08309832215309143,0.09065461158752441,0.0006671269657090306,0.0007655472727492452,0.0015449181664735079,0.0024994718842208385,0.009531013667583466,0.0005344825331121683,0.0006302032270468771,0.0013843951746821404,0.0022999246139079332,0.008761972188949585,0.0004655214725062251,0.0005570938810706139,0.0012689114082604647,0.0021149208769202232,0.007496618200093508
140,0.08029674738645554,0.08039218187332153,0.08115463703870773,0.08210661262273788,0.0896788164973259,0.0006600070046260953,0.0007583684055134654,0.0015369767788797617,0.002489871345460415,0.009492184035480022,0.0005318626645021141,0.0006275593186728656,0.0013811172684654593,0.0022954391315579414,0.008717911317944527,0.0004647526075132191,0.0005563109880313277,0.0012671692529693246,0.0021105073392391205,0.007437321823090315
141,0.07928498834371567,0.07938060909509659,0.08014452457427979,0.08109837770462036,0.08868718147277832,0.00065292336512357,0.0007512268493883312,0.0015290726441890001,0.002480295719578862,0.00945276953279972,0.000529301178175956,0.0006249728612601757,0.0013778825523331761,0.0022909361869096756,0.00867472030222416,0.00046401232248172164,0.000555556733161211,0.0012655067257583141,0.00210601300932467,0.007376797031611204
142,0.07825647294521332,0.07835225760936737,0.07911770790815353,0.08007346093654633,0.08767955005168915,0.0006458843126893044,0.0007441302877850831,0.0015212148427963257,0.0024707536213099957,0.009412608109414577,0.0005267994129098952,0.0006224456010386348,0.0013746916083618999,0.002286425093188882,0.008630795404314995,0.00046329895849339664,0.0005548305925913155,0.001263870275579393,0.0021014336962252855,0.007315096445381641
143,0.07721114903688431,0.07730714231729507,0.07807416468858719,0.07903187721967697,0.08665580302476883,0.0006388981128111482,0.0007370874518528581,0.0015134118730202317,0.0024613630957901478,0.009372399188578129,0.0005243594059720635,0.0006199792260304093,0.0013715465320274234,0.0022818977013230324,0.00858716107904911,0.00046260684030130506,0.0005541263381019235,0.0012622540816664696,0.0020968751050531864,0.007252853829413652
